   Elapsed time	      I	     II	    III	    aVR	    aVL	    aVF	     V1	     V2	     V3	     V4	     V5	     V6
          7.908	  0.086	  0.367	  0.282	 -0.227	 -0.099	  0.326	  0.123	 -0.019	  0.038	 -0.118	 -0.344	  0.016
          7.910	  0.074	  0.358	  0.284	 -0.216	 -0.105	  0.322	  0.123	 -0.022	  0.033	 -0.126	 -0.348	  0.012
          7.912	  0.076	  0.350	  0.274	 -0.214	 -0.099	  0.312	  0.123	 -0.026	  0.027	 -0.133	 -0.357	  0.007
          7.914	  0.081	  0.346	  0.266	 -0.214	 -0.092	  0.306	  0.123	 -0.022	  0.028	 -0.134	 -0.358	  0.006
          7.916	  0.074	  0.334	  0.259	 -0.204	 -0.092	  0.296	  0.137	 -0.013	  0.034	 -0.127	 -0.352	  0.009
          7.918	  0.065	  0.337	  0.272	 -0.202	 -0.103	  0.305	  0.145	  0.001	  0.046	 -0.118	 -0.342	  0.018
          7.920	  0.079	  0.343	  0.264	 -0.211	 -0.092	  0.303	  0.150	  0.007	  0.053	 -0.111	 -0.341	  0.022
          7.922	  0.071	  0.337	  0.266	 -0.205	 -0.097	  0.301	  0.148	  0.007	  0.052	 -0.112	 -0.343	  0.024
          7.924	  0.072	  0.340	  0.267	 -0.206	 -0.097	  0.303	  0.138	 -0.003	  0.048	 -0.118	 -0.348	  0.016
          7.926	  0.081	  0.344	  0.263	 -0.212	 -0.090	  0.303	  0.139	 -0.003	  0.038	 -0.131	 -0.357	  0.006
          7.928	  0.066	  0.345	  0.280	 -0.205	 -0.106	  0.312	  0.145	  0.007	  0.042	 -0.128	 -0.357	  0.001
          7.930	  0.058	  0.337	  0.280	 -0.198	 -0.112	  0.309	  0.152	  0.017	  0.047	 -0.129	 -0.359	 -0.009
          7.932	  0.081	  0.334	  0.254	 -0.206	 -0.087	  0.293	  0.172	  0.064	  0.083	 -0.113	 -0.359	 -0.018
          7.934	  0.053	  0.297	  0.244	 -0.175	 -0.096	  0.271	  0.211	  0.125	  0.122	 -0.092	 -0.362	 -0.031
          7.936	  0.056	  0.260	  0.204	 -0.159	 -0.074	  0.233	  0.250	  0.193	  0.167	 -0.077	 -0.373	 -0.059
          7.938	  0.056	  0.213	  0.159	 -0.135	 -0.051	  0.185	  0.284	  0.276	  0.218	 -0.064	 -0.390	 -0.093
          7.940	  0.069	  0.170	  0.102	 -0.119	 -0.015	  0.136	  0.338	  0.396	  0.285	 -0.043	 -0.406	 -0.135
          7.942	  0.074	  0.126	  0.052	 -0.101	  0.011	  0.090	  0.372	  0.488	  0.343	 -0.030	 -0.427	 -0.182
          7.944	  0.104	  0.083	 -0.021	 -0.094	  0.063	  0.031	  0.405	  0.582	  0.399	 -0.022	 -0.459	 -0.231
          7.946	  0.119	  0.053	 -0.067	 -0.086	  0.092	 -0.006	  0.414	  0.629	  0.437	 -0.012	 -0.473	 -0.254
          7.948	  0.152	  0.073	 -0.079	 -0.113	  0.116	 -0.003	  0.398	  0.640	  0.469	  0.017	 -0.451	 -0.239
          7.950	  0.204	  0.126	 -0.077	 -0.165	  0.141	  0.025	  0.359	  0.615	  0.487	  0.057	 -0.401	 -0.196
          7.952	  0.265	  0.206	 -0.059	 -0.236	  0.162	  0.073	  0.303	  0.561	  0.501	  0.112	 -0.310	 -0.097
          7.954	  0.334	  0.259	 -0.075	 -0.296	  0.205	  0.091	  0.246	  0.572	  0.562	  0.179	 -0.234	 -0.028
          7.956	  0.438	  0.343	 -0.096	 -0.391	  0.267	  0.124	  0.198	  0.612	  0.671	  0.285	 -0.131	  0.065
          7.958	  0.507	  0.420	 -0.086	 -0.464	  0.297	  0.167	  0.177	  0.736	  0.875	  0.456	  0.004	  0.157
          7.960	  0.613	  0.557	 -0.055	 -0.586	  0.335	  0.251	  0.131	  0.845	  1.095	  0.649	  0.176	  0.296
          7.962	  0.674	  0.691	  0.015	 -0.683	  0.330	  0.352	  0.083	  0.851	  1.203	  0.771	  0.303	  0.413
          7.964	  0.755	  0.761	  0.006	 -0.758	  0.374	  0.384	 -0.031	  0.714	  1.151	  0.770	  0.342	  0.477
          7.966	  0.791	  0.668	 -0.122	 -0.731	  0.457	  0.275	 -0.066	  0.626	  1.038	  0.657	  0.226	  0.385
          7.968	  0.786	  0.665	 -0.120	 -0.726	  0.454	  0.273	 -0.150	  0.356	  0.809	  0.546	  0.185	  0.374
          7.970	  0.733	  0.700	 -0.034	 -0.717	  0.384	  0.333	 -0.191	  0.116	  0.564	  0.436	  0.169	  0.404
          7.972	  0.713	  0.666	 -0.046	 -0.691	  0.380	  0.311	 -0.223	 -0.032	  0.314	  0.252	  0.076	  0.378
          7.974	  0.611	  0.603	 -0.007	 -0.607	  0.309	  0.298	 -0.216	 -0.240	  0.006	  0.028	 -0.052	  0.322
          7.976	  0.476	  0.497	  0.021	 -0.487	  0.228	  0.259	 -0.162	 -0.457	 -0.353	 -0.247	 -0.237	  0.219
          7.978	  0.356	  0.424	  0.068	 -0.390	  0.144	  0.246	 -0.117	 -0.594	 -0.650	 -0.487	 -0.396	  0.135
          7.980	  0.298	  0.358	  0.060	 -0.328	  0.119	  0.209	 -0.056	 -0.568	 -0.759	 -0.616	 -0.517	  0.045
          7.982	  0.195	  0.345	  0.149	 -0.270	  0.023	  0.247	  0.041	 -0.449	 -0.661	 -0.559	 -0.522	  0.006
          7.984	  0.157	  0.382	  0.225	 -0.270	 -0.035	  0.304	  0.075	 -0.386	 -0.608	 -0.519	 -0.491	  0.017
          7.986	  0.095	  0.349	  0.254	 -0.223	 -0.080	  0.301	  0.136	 -0.344	 -0.618	 -0.576	 -0.547	 -0.030
          7.988	  0.048	  0.266	  0.217	 -0.157	 -0.085	  0.242	  0.238	 -0.266	 -0.626	 -0.649	 -0.650	 -0.121
          7.990	 -0.018	  0.184	  0.202	 -0.084	 -0.109	  0.194	  0.330	 -0.234	 -0.649	 -0.715	 -0.741	 -0.206
          7.992	 -0.058	  0.164	  0.222	 -0.054	 -0.139	  0.193	  0.414	 -0.135	 -0.572	 -0.676	 -0.744	 -0.222
          7.994	 -0.076	  0.129	  0.204	 -0.027	 -0.140	  0.167	  0.498	 -0.058	 -0.489	 -0.631	 -0.746	 -0.252
          7.996	 -0.101	  0.101	  0.202	  0.000	 -0.151	  0.151	  0.535	 -0.069	 -0.476	 -0.620	 -0.745	 -0.267
          7.998	 -0.112	  0.078	  0.189	  0.017	 -0.150	  0.134	  0.527	 -0.072	 -0.465	 -0.611	 -0.741	 -0.269
          8.000	 -0.079	  0.053	  0.132	  0.013	 -0.105	  0.093	  0.411	 -0.084	 -0.449	 -0.595	 -0.725	 -0.266
          8.002	 -0.065	  0.052	  0.117	  0.006	 -0.090	  0.085	  0.388	 -0.046	 -0.374	 -0.541	 -0.693	 -0.248
          8.004	 -0.032	  0.064	  0.096	 -0.017	 -0.064	  0.081	  0.335	  0.035	 -0.304	 -0.492	 -0.658	 -0.231
          8.006	 -0.015	  0.070	  0.085	 -0.028	 -0.050	  0.077	  0.336	  0.093	 -0.251	 -0.455	 -0.632	 -0.220
          8.008	 -0.006	  0.068	  0.072	 -0.032	 -0.039	  0.070	  0.347	  0.130	 -0.206	 -0.427	 -0.618	 -0.212
          8.010	 -0.002	  0.078	  0.081	 -0.038	 -0.041	  0.080	  0.350	  0.133	 -0.169	 -0.394	 -0.595	 -0.201
          8.012	 -0.005	  0.093	  0.098	 -0.044	 -0.051	  0.096	  0.357	  0.143	 -0.122	 -0.347	 -0.557	 -0.166
          8.014	  0.018	  0.123	  0.106	 -0.071	 -0.044	  0.115	  0.364	  0.173	 -0.062	 -0.300	 -0.530	 -0.140
          8.016	  0.029	  0.142	  0.113	 -0.086	 -0.041	  0.128	  0.351	  0.172	 -0.028	 -0.262	 -0.503	 -0.116
          8.018	  0.026	  0.173	  0.147	 -0.100	 -0.061	  0.161	  0.324	  0.123	 -0.009	 -0.232	 -0.476	 -0.084
          8.020	  0.017	  0.182	  0.167	 -0.100	 -0.074	  0.175	  0.296	  0.104	  0.013	 -0.205	 -0.454	 -0.066
          8.022	  0.036	  0.221	  0.184	 -0.128	 -0.073	  0.202	  0.274	  0.113	  0.030	 -0.184	 -0.434	 -0.052
          8.024	  0.057	  0.256	  0.199	 -0.156	 -0.071	  0.227	  0.246	  0.108	  0.044	 -0.164	 -0.412	 -0.040
          8.026	  0.053	  0.289	  0.236	 -0.172	 -0.091	  0.263	  0.233	  0.105	  0.057	 -0.152	 -0.401	 -0.033
          8.028	  0.049	  0.292	  0.243	 -0.171	 -0.098	  0.268	  0.223	  0.110	  0.072	 -0.140	 -0.392	 -0.027
          8.030	  0.053	  0.310	  0.257	 -0.182	 -0.102	  0.283	  0.218	  0.105	  0.082	 -0.131	 -0.382	 -0.023
          8.032	  0.041	  0.306	  0.266	 -0.173	 -0.113	  0.286	  0.225	  0.116	  0.095	 -0.119	 -0.374	 -0.013
          8.034	  0.051	  0.309	  0.260	 -0.179	 -0.104	  0.284	  0.226	  0.117	  0.103	 -0.110	 -0.366	 -0.004
          8.036	  0.051	  0.295	  0.245	 -0.173	 -0.097	  0.271	  0.227	  0.121	  0.106	 -0.107	 -0.366	 -0.001
          8.038	  0.055	  0.304	  0.249	 -0.180	 -0.097	  0.277	  0.230	  0.123	  0.117	 -0.103	 -0.365	  0.004
          8.040	  0.052	  0.299	  0.249	 -0.175	 -0.099	  0.275	  0.234	  0.127	  0.124	 -0.092	 -0.357	  0.008
          8.042	  0.060	  0.312	  0.253	 -0.186	 -0.096	  0.282	  0.214	  0.118	  0.122	 -0.095	 -0.360	  0.011
          8.044	  0.067	  0.322	  0.256	 -0.195	 -0.095	  0.289	  0.210	  0.114	  0.123	 -0.091	 -0.361	  0.018
          8.046	  0.054	  0.323	  0.269	 -0.189	 -0.107	  0.296	  0.208	  0.107	  0.121	 -0.092	 -0.361	  0.022
          8.048	  0.060	  0.325	  0.265	 -0.193	 -0.102	  0.294	  0.193	  0.102	  0.121	 -0.093	 -0.365	  0.015
          8.050	  0.070	  0.345	  0.275	 -0.207	 -0.102	  0.309	  0.199	  0.104	  0.128	 -0.088	 -0.359	  0.016
          8.052	  0.061	  0.339	  0.277	 -0.200	 -0.107	  0.308	  0.196	  0.105	  0.132	 -0.086	 -0.353	  0.013
          8.054	  0.072	  0.338	  0.266	 -0.205	 -0.096	  0.301	  0.206	  0.113	  0.142	 -0.073	 -0.340	  0.025
          8.056	  0.053	  0.320	  0.265	 -0.186	 -0.106	  0.292	  0.203	  0.111	  0.141	 -0.070	 -0.334	  0.024
          8.058	  0.066	  0.334	  0.268	 -0.200	 -0.101	  0.300	  0.208	  0.120	  0.152	 -0.059	 -0.322	  0.040
          8.060	  0.064	  0.326	  0.262	 -0.195	 -0.100	  0.294	  0.211	  0.129	  0.160	 -0.053	 -0.320	  0.038
          8.062	  0.072	  0.339	  0.265	 -0.206	 -0.096	  0.302	  0.209	  0.123	  0.161	 -0.052	 -0.321	  0.038
          8.064	  0.061	  0.333	  0.272	 -0.197	 -0.106	  0.302	  0.206	  0.124	  0.163	 -0.057	 -0.324	  0.036
          8.066	  0.057	  0.334	  0.277	 -0.196	 -0.110	  0.305	  0.198	  0.114	  0.155	 -0.069	 -0.335	  0.026
          8.068	  0.069	  0.343	  0.274	 -0.206	 -0.102	  0.308	  0.197	  0.118	  0.161	 -0.062	 -0.331	  0.028
          8.070	  0.065	  0.346	  0.281	 -0.205	 -0.108	  0.314	  0.191	  0.111	  0.154	 -0.069	 -0.332	  0.022
          8.072	  0.061	  0.344	  0.283	 -0.203	 -0.111	  0.314	  0.196	  0.118	  0.164	 -0.059	 -0.328	  0.025
          8.074	  0.068	  0.348	  0.281	 -0.208	 -0.106	  0.315	  0.196	  0.124	  0.170	 -0.054	 -0.326	  0.030
          8.076	  0.071	  0.338	  0.267	 -0.204	 -0.098	  0.302	  0.203	  0.140	  0.184	 -0.043	 -0.314	  0.043
          8.078	  0.069	  0.333	  0.264	 -0.201	 -0.098	  0.299	  0.204	  0.141	  0.185	 -0.040	 -0.309	  0.047
          8.080	  0.075	  0.340	  0.264	 -0.208	 -0.095	  0.302	  0.215	  0.151	  0.198	 -0.029	 -0.301	  0.056
          8.082	  0.081	  0.340	  0.260	 -0.211	 -0.089	  0.300	  0.198	  0.147	  0.201	 -0.029	 -0.307	  0.056
          8.084	  0.083	  0.347	  0.265	 -0.215	 -0.091	  0.306	  0.202	  0.144	  0.202	 -0.030	 -0.308	  0.056
          8.086	  0.076	  0.356	  0.280	 -0.216	 -0.102	  0.318	  0.189	  0.140	  0.201	 -0.035	 -0.312	  0.051
          8.088	  0.087	  0.364	  0.277	 -0.227	 -0.094	  0.321	  0.186	  0.142	  0.203	 -0.036	 -0.314	  0.049
          8.090	  0.100	  0.378	  0.278	 -0.239	 -0.089	  0.328	  0.174	  0.146	  0.205	 -0.037	 -0.316	  0.049
          8.092	  0.086	  0.368	  0.281	 -0.227	 -0.099	  0.326	  0.179	  0.154	  0.212	 -0.035	 -0.319	  0.050
          8.094	  0.075	  0.361	  0.286	 -0.218	 -0.105	  0.324	  0.195	  0.166	  0.224	 -0.018	 -0.306	  0.058
          8.096	  0.090	  0.365	  0.275	 -0.229	 -0.092	  0.320	  0.198	  0.180	  0.234	 -0.007	 -0.299	  0.064
          8.098	  0.092	  0.363	  0.271	 -0.228	 -0.089	  0.318	  0.194	  0.180	  0.240	 -0.001	 -0.293	  0.067
          8.100	  0.088	  0.354	  0.266	 -0.222	 -0.088	  0.310	  0.201	  0.192	  0.252	  0.009	 -0.284	  0.073
          8.102	  0.095	  0.365	  0.269	 -0.231	 -0.087	  0.318	  0.197	  0.190	  0.254	  0.007	 -0.285	  0.068
          8.104	  0.104	  0.378	  0.274	 -0.241	 -0.085	  0.326	  0.191	  0.193	  0.262	  0.010	 -0.283	  0.062
          8.106	  0.099	  0.374	  0.275	 -0.236	 -0.088	  0.325	  0.183	  0.190	  0.264	  0.011	 -0.281	  0.057
          8.108	  0.114	  0.378	  0.264	 -0.245	 -0.075	  0.321	  0.175	  0.189	  0.264	  0.009	 -0.282	  0.050
          8.110	  0.102	  0.383	  0.280	 -0.242	 -0.089	  0.332	  0.178	  0.195	  0.268	  0.007	 -0.285	  0.052
          8.112	  0.104	  0.376	  0.271	 -0.240	 -0.084	  0.324	  0.182	  0.205	  0.276	  0.018	 -0.281	  0.057
          8.114	  0.109	  0.385	  0.277	 -0.247	 -0.085	  0.332	  0.188	  0.220	  0.290	  0.026	 -0.273	  0.070
          8.116	  0.088	  0.353	  0.265	 -0.221	 -0.088	  0.309	  0.187	  0.231	  0.301	  0.038	 -0.261	  0.078
          8.118	  0.104	  0.367	  0.263	 -0.236	 -0.080	  0.316	  0.200	  0.243	  0.319	  0.053	 -0.247	  0.085
          8.120	  0.114	  0.362	  0.248	 -0.238	 -0.067	  0.306	  0.201	  0.259	  0.332	  0.064	 -0.244	  0.086
          8.122	  0.114	  0.359	  0.245	 -0.236	 -0.066	  0.302	  0.191	  0.254	  0.332	  0.060	 -0.247	  0.077
          8.124	  0.122	  0.376	  0.254	 -0.249	 -0.066	  0.316	  0.188	  0.265	  0.342	  0.064	 -0.250	  0.075
          8.126	  0.116	  0.383	  0.267	 -0.250	 -0.076	  0.326	  0.182	  0.262	  0.341	  0.060	 -0.254	  0.077
          8.128	  0.123	  0.384	  0.260	 -0.254	 -0.069	  0.322	  0.177	  0.272	  0.349	  0.065	 -0.256	  0.076
          8.130	  0.132	  0.401	  0.270	 -0.266	 -0.069	  0.335	  0.175	  0.281	  0.364	  0.072	 -0.256	  0.073
          8.132	  0.129	  0.394	  0.265	 -0.262	 -0.068	  0.330	  0.173	  0.287	  0.372	  0.081	 -0.253	  0.076
          8.134	  0.134	  0.393	  0.259	 -0.263	 -0.062	  0.326	  0.186	  0.315	  0.397	  0.101	 -0.239	  0.086
          8.136	  0.142	  0.388	  0.246	 -0.266	 -0.051	  0.318	  0.184	  0.326	  0.407	  0.111	 -0.234	  0.084
          8.138	  0.155	  0.388	  0.233	 -0.273	 -0.039	  0.311	  0.189	  0.340	  0.423	  0.116	 -0.227	  0.086
          8.140	  0.150	  0.383	  0.232	 -0.267	 -0.041	  0.307	  0.193	  0.359	  0.442	  0.142	 -0.201	  0.097
          8.142	  0.158	  0.388	  0.230	 -0.273	 -0.036	  0.309	  0.194	  0.370	  0.453	  0.142	 -0.203	  0.098
          8.144	  0.169	  0.401	  0.232	 -0.285	 -0.031	  0.316	  0.188	  0.377	  0.461	  0.145	 -0.200	  0.102
          8.146	  0.174	  0.404	  0.230	 -0.289	 -0.028	  0.317	  0.177	  0.385	  0.468	  0.143	 -0.205	  0.100
          8.148	  0.178	  0.407	  0.229	 -0.293	 -0.025	  0.319	  0.174	  0.391	  0.477	  0.150	 -0.205	  0.099
          8.150	  0.172	  0.423	  0.251	 -0.296	 -0.040	  0.337	  0.167	  0.405	  0.491	  0.159	 -0.203	  0.099
          8.152	  0.189	  0.418	  0.230	 -0.303	 -0.020	  0.324	  0.172	  0.423	  0.507	  0.167	 -0.202	  0.098
          8.154	  0.187	  0.417	  0.231	 -0.302	 -0.021	  0.323	  0.178	  0.441	  0.523	  0.176	 -0.199	  0.105
          8.156	  0.197	  0.409	  0.211	 -0.303	 -0.007	  0.310	  0.184	  0.461	  0.541	  0.189	 -0.192	  0.111
          8.158	  0.201	  0.410	  0.209	 -0.306	 -0.004	  0.310	  0.181	  0.476	  0.557	  0.201	 -0.183	  0.110
          8.160	  0.210	  0.411	  0.201	 -0.311	  0.005	  0.307	  0.188	  0.498	  0.577	  0.215	 -0.171	  0.115
          8.162	  0.223	  0.414	  0.191	 -0.320	  0.016	  0.303	  0.173	  0.509	  0.588	  0.221	 -0.166	  0.117
          8.164	  0.245	  0.425	  0.179	 -0.335	  0.033	  0.302	  0.172	  0.519	  0.596	  0.222	 -0.169	  0.115
          8.166	  0.234	  0.433	  0.199	 -0.334	  0.018	  0.316	  0.167	  0.523	  0.603	  0.226	 -0.164	  0.117
          8.168	  0.253	  0.444	  0.191	 -0.347	  0.030	  0.318	  0.159	  0.536	  0.613	  0.229	 -0.160	  0.116
          8.170	  0.246	  0.441	  0.194	 -0.344	  0.026	  0.318	  0.150	  0.535	  0.617	  0.229	 -0.164	  0.107
          8.172	  0.259	  0.445	  0.185	 -0.351	  0.036	  0.315	  0.157	  0.553	  0.625	  0.234	 -0.160	  0.112
          8.174	  0.266	  0.436	  0.170	 -0.351	  0.048	  0.303	  0.152	  0.570	  0.639	  0.244	 -0.158	  0.118
          8.176	  0.267	  0.430	  0.164	 -0.348	  0.051	  0.297	  0.165	  0.592	  0.657	  0.261	 -0.141	  0.119
          8.178	  0.275	  0.428	  0.153	 -0.351	  0.060	  0.291	  0.164	  0.604	  0.670	  0.268	 -0.141	  0.118
          8.180	  0.277	  0.411	  0.133	 -0.344	  0.072	  0.273	  0.166	  0.613	  0.679	  0.272	 -0.145	  0.117
          8.182	  0.297	  0.419	  0.122	 -0.358	  0.087	  0.271	  0.158	  0.623	  0.683	  0.271	 -0.144	  0.118
          8.184	  0.285	  0.428	  0.142	 -0.356	  0.072	  0.285	  0.159	  0.631	  0.688	  0.271	 -0.141	  0.119
          8.186	  0.296	  0.436	  0.141	 -0.367	  0.078	  0.289	  0.147	  0.632	  0.685	  0.267	 -0.147	  0.115
          8.188	  0.297	  0.426	  0.129	 -0.362	  0.084	  0.278	  0.146	  0.636	  0.687	  0.263	 -0.158	  0.110
          8.190	  0.295	  0.429	  0.133	 -0.362	  0.082	  0.281	  0.141	  0.639	  0.691	  0.265	 -0.168	  0.106
          8.192	  0.304	  0.423	  0.118	 -0.364	  0.093	  0.271	  0.143	  0.648	  0.697	  0.270	 -0.166	  0.106
          8.194	  0.312	  0.416	  0.105	 -0.364	  0.103	  0.261	  0.148	  0.655	  0.701	  0.271	 -0.164	  0.103
          8.196	  0.308	  0.400	  0.091	 -0.354	  0.109	  0.245	  0.157	  0.667	  0.704	  0.273	 -0.166	  0.103
          8.198	  0.311	  0.398	  0.086	 -0.354	  0.113	  0.242	  0.159	  0.670	  0.706	  0.271	 -0.162	  0.105
          8.200	  0.308	  0.381	  0.072	 -0.345	  0.117	  0.227	  0.155	  0.673	  0.705	  0.268	 -0.164	  0.107
          8.202	  0.333	  0.412	  0.080	 -0.373	  0.126	  0.246	  0.153	  0.675	  0.708	  0.276	 -0.152	  0.114
          8.204	  0.317	  0.404	  0.087	 -0.360	  0.115	  0.246	  0.153	  0.667	  0.703	  0.272	 -0.154	  0.105
          8.206	  0.329	  0.418	  0.089	 -0.374	  0.120	  0.254	  0.140	  0.657	  0.695	  0.267	 -0.151	  0.110
          8.208	  0.307	  0.410	  0.102	 -0.359	  0.102	  0.257	  0.136	  0.652	  0.688	  0.263	 -0.152	  0.108
          8.210	  0.317	  0.419	  0.102	 -0.367	  0.107	  0.261	  0.136	  0.639	  0.677	  0.252	 -0.160	  0.104
          8.212	  0.313	  0.410	  0.098	 -0.361	  0.107	  0.255	  0.140	  0.632	  0.665	  0.245	 -0.170	  0.102
          8.214	  0.312	  0.409	  0.097	 -0.361	  0.107	  0.254	  0.144	  0.630	  0.654	  0.237	 -0.174	  0.098
          8.216	  0.299	  0.395	  0.096	 -0.347	  0.102	  0.246	  0.146	  0.619	  0.640	  0.228	 -0.183	  0.093
          8.218	  0.302	  0.394	  0.091	 -0.348	  0.105	  0.242	  0.150	  0.611	  0.633	  0.225	 -0.186	  0.088
          8.220	  0.297	  0.387	  0.088	 -0.342	  0.104	  0.238	  0.159	  0.606	  0.632	  0.229	 -0.178	  0.091
          8.222	  0.295	  0.395	  0.100	 -0.345	  0.098	  0.247	  0.156	  0.581	  0.611	  0.218	 -0.179	  0.093
          8.224	  0.284	  0.399	  0.116	 -0.342	  0.084	  0.257	  0.152	  0.565	  0.594	  0.211	 -0.175	  0.096
          8.226	  0.271	  0.402	  0.131	 -0.337	  0.070	  0.267	  0.145	  0.537	  0.569	  0.193	 -0.185	  0.092
          8.228	  0.278	  0.402	  0.124	 -0.340	  0.077	  0.264	  0.139	  0.515	  0.550	  0.177	 -0.193	  0.093
          8.230	  0.258	  0.396	  0.138	 -0.327	  0.060	  0.268	  0.141	  0.492	  0.526	  0.161	 -0.203	  0.089
          8.232	  0.251	  0.395	  0.143	 -0.323	  0.053	  0.270	  0.140	  0.477	  0.510	  0.153	 -0.207	  0.087
          8.234	  0.252	  0.394	  0.141	 -0.323	  0.055	  0.268	  0.147	  0.463	  0.496	  0.149	 -0.208	  0.089
          8.236	  0.232	  0.395	  0.164	 -0.314	  0.035	  0.280	  0.161	  0.459	  0.489	  0.148	 -0.210	  0.094
          8.238	  0.232	  0.391	  0.159	 -0.312	  0.037	  0.276	  0.165	  0.440	  0.473	  0.143	 -0.208	  0.099
          8.240	  0.214	  0.376	  0.160	 -0.295	  0.027	  0.268	  0.171	  0.426	  0.460	  0.138	 -0.212	  0.098
          8.242	  0.209	  0.377	  0.168	 -0.293	  0.021	  0.272	  0.172	  0.406	  0.442	  0.128	 -0.217	  0.099
          8.244	  0.214	  0.391	  0.176	 -0.302	  0.018	  0.284	  0.163	  0.384	  0.421	  0.114	 -0.224	  0.097
          8.246	  0.208	  0.394	  0.186	 -0.301	  0.011	  0.290	  0.157	  0.357	  0.397	  0.095	 -0.238	  0.087
          8.248	  0.211	  0.400	  0.189	 -0.305	  0.011	  0.294	  0.143	  0.328	  0.370	  0.074	 -0.259	  0.079
          8.250	  0.170	  0.386	  0.216	 -0.278	 -0.024	  0.301	  0.150	  0.309	  0.354	  0.062	 -0.267	  0.074
          8.252	  0.175	  0.393	  0.217	 -0.284	 -0.021	  0.305	  0.154	  0.298	  0.341	  0.057	 -0.265	  0.070
          8.254	  0.154	  0.384	  0.229	 -0.269	 -0.038	  0.306	  0.163	  0.289	  0.332	  0.057	 -0.265	  0.069
          8.256	  0.172	  0.375	  0.203	 -0.274	 -0.015	  0.289	  0.168	  0.279	  0.322	  0.051	 -0.266	  0.073
          8.258	  0.147	  0.366	  0.220	 -0.257	 -0.037	  0.293	  0.177	  0.274	  0.314	  0.049	 -0.259	  0.082
          8.260	  0.144	  0.361	  0.217	 -0.253	 -0.036	  0.289	  0.175	  0.258	  0.298	  0.038	 -0.262	  0.079
          8.262	  0.149	  0.371	  0.222	 -0.260	 -0.036	  0.297	  0.171	  0.252	  0.289	  0.029	 -0.263	  0.085
          8.264	  0.145	  0.372	  0.227	 -0.259	 -0.041	  0.300	  0.169	  0.235	  0.277	  0.015	 -0.272	  0.081
          8.266	  0.146	  0.381	  0.235	 -0.264	 -0.044	  0.308	  0.161	  0.222	  0.263	  0.006	 -0.282	  0.073
          8.268	  0.143	  0.378	  0.235	 -0.261	 -0.046	  0.307	  0.161	  0.207	  0.250	 -0.004	 -0.292	  0.067
          8.270	  0.132	  0.388	  0.256	 -0.260	 -0.062	  0.322	  0.155	  0.195	  0.235	 -0.015	 -0.296	  0.066
          8.272	  0.121	  0.387	  0.265	 -0.255	 -0.071	  0.326	  0.157	  0.184	  0.225	 -0.017	 -0.294	  0.061
          8.274	  0.133	  0.381	  0.247	 -0.257	 -0.058	  0.314	  0.163	  0.188	  0.229	 -0.009	 -0.282	  0.071
          8.276	  0.117	  0.369	  0.253	 -0.243	 -0.068	  0.310	  0.169	  0.187	  0.225	 -0.011	 -0.286	  0.069
          8.278	  0.126	  0.364	  0.238	 -0.245	 -0.057	  0.301	  0.174	  0.180	  0.219	 -0.016	 -0.288	  0.070
          8.280	  0.118	  0.361	  0.243	 -0.239	 -0.062	  0.302	  0.179	  0.184	  0.220	 -0.015	 -0.288	  0.071
          8.282	  0.119	  0.359	  0.240	 -0.239	 -0.060	  0.300	  0.176	  0.172	  0.209	 -0.027	 -0.300	  0.066
          8.284	  0.119	  0.357	  0.238	 -0.239	 -0.059	  0.297	  0.172	  0.167	  0.205	 -0.033	 -0.303	  0.067
          8.286	  0.115	  0.360	  0.244	 -0.238	 -0.065	  0.302	  0.165	  0.151	  0.195	 -0.036	 -0.302	  0.059
          8.288	  0.122	  0.372	  0.249	 -0.247	 -0.064	  0.311	  0.164	  0.151	  0.190	 -0.041	 -0.307	  0.057
          8.290	  0.116	  0.374	  0.258	 -0.245	 -0.071	  0.316	  0.155	  0.143	  0.185	 -0.043	 -0.304	  0.057
          8.292	  0.108	  0.367	  0.260	 -0.238	 -0.075	  0.314	  0.159	  0.142	  0.181	 -0.047	 -0.309	  0.056
          8.294	  0.118	  0.365	  0.247	 -0.242	 -0.065	  0.306	  0.163	  0.140	  0.178	 -0.051	 -0.311	  0.061
          8.296	  0.106	  0.351	  0.244	 -0.228	 -0.069	  0.298	  0.169	  0.148	  0.184	 -0.051	 -0.312	  0.071
          8.298	  0.110	  0.349	  0.240	 -0.230	 -0.065	  0.295	  0.176	  0.147	  0.182	 -0.051	 -0.315	  0.071
          8.300	  0.102	  0.343	  0.240	 -0.223	 -0.069	  0.291	  0.178	  0.145	  0.180	 -0.049	 -0.319	  0.065
          8.302	  0.111	  0.355	  0.243	 -0.234	 -0.066	  0.300	  0.179	  0.149	  0.186	 -0.046	 -0.312	  0.063
          8.304	  0.114	  0.368	  0.254	 -0.241	 -0.070	  0.311	  0.171	  0.141	  0.181	 -0.051	 -0.312	  0.061
          8.306	  0.105	  0.363	  0.257	 -0.235	 -0.076	  0.311	  0.169	  0.137	  0.178	 -0.052	 -0.318	  0.056
          8.308	  0.104	  0.365	  0.261	 -0.235	 -0.079	  0.313	  0.166	  0.128	  0.172	 -0.058	 -0.319	  0.054
          8.310	  0.116	  0.380	  0.265	 -0.248	 -0.074	  0.323	  0.153	  0.118	  0.164	 -0.066	 -0.328	  0.053
