 Elapsed time	      I	     II	    III	    aVR	    aVL	    aVF	     V1	     V2	     V3	     V4	     V5	     V6
         27.998	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.022	  0.011	  0.005
         28.000	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         28.002	 -0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.023	  0.011	  0.005
         28.004	  0.000	  0.005	  0.005	 -0.003	 -0.002	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         28.006	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         28.008	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         28.010	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         28.012	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.003	  0.017	  0.029	  0.022	  0.011	  0.005
         28.014	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         28.016	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         28.018	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.003	  0.018	  0.029	  0.022	  0.011	  0.005
         28.020	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.005	  0.003	  0.018	  0.029	  0.022	  0.012	  0.005
         28.022	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.006	  0.001	  0.017	  0.030	  0.023	  0.013	  0.005
         28.024	  0.002	  0.007	  0.006	 -0.004	 -0.002	  0.006	  0.001	  0.017	  0.031	  0.025	  0.013	  0.006
         28.026	  0.003	  0.009	  0.007	 -0.006	 -0.002	  0.008	 -0.002	  0.017	  0.033	  0.025	  0.015	  0.006
         28.028	  0.003	  0.011	  0.009	 -0.007	 -0.003	  0.010	 -0.004	  0.017	  0.035	  0.028	  0.016	  0.009
         28.030	  0.004	  0.015	  0.011	 -0.009	 -0.004	  0.013	 -0.007	  0.015	  0.036	  0.031	  0.018	  0.011
         28.032	  0.004	  0.018	  0.013	 -0.011	 -0.004	  0.015	 -0.009	  0.015	  0.040	  0.035	  0.021	  0.012
         28.034	  0.004	  0.021	  0.017	 -0.013	 -0.006	  0.019	 -0.009	  0.018	  0.047	  0.041	  0.026	  0.015
         28.036	  0.002	  0.024	  0.021	 -0.013	 -0.010	  0.022	 -0.005	  0.029	  0.062	  0.053	  0.033	  0.018
         28.038	 -0.001	  0.024	  0.025	 -0.012	 -0.013	  0.025	  0.003	  0.042	  0.081	  0.067	  0.040	  0.021
         28.040	 -0.002	  0.025	  0.026	 -0.011	 -0.014	  0.025	  0.006	  0.050	  0.092	  0.075	  0.043	  0.021
         28.042	 -0.001	  0.025	  0.025	 -0.011	 -0.013	  0.025	  0.007	  0.053	  0.097	  0.077	  0.043	  0.021
         28.044	  0.000	  0.022	  0.022	 -0.011	 -0.011	  0.023	  0.010	  0.060	  0.104	  0.082	  0.044	  0.021
         28.046	 -0.001	  0.021	  0.021	 -0.010	 -0.011	  0.021	  0.016	  0.070	  0.117	  0.089	  0.046	  0.021
         28.048	 -0.001	  0.019	  0.021	 -0.009	 -0.011	  0.020	  0.021	  0.083	  0.131	  0.098	  0.049	  0.021
         28.050	 -0.001	  0.019	  0.020	 -0.009	 -0.011	  0.019	  0.024	  0.090	  0.143	  0.106	  0.052	  0.022
         28.052	  0.001	  0.021	  0.021	 -0.011	 -0.010	  0.021	  0.024	  0.096	  0.152	  0.113	  0.055	  0.023
         28.054	  0.004	  0.024	  0.020	 -0.013	 -0.009	  0.022	  0.019	  0.097	  0.157	  0.117	  0.058	  0.024
         28.056	  0.008	  0.028	  0.020	 -0.018	 -0.006	  0.024	  0.013	  0.095	  0.160	  0.118	  0.059	  0.025
         28.058	  0.012	  0.030	  0.018	 -0.021	 -0.003	  0.024	  0.004	  0.091	  0.158	  0.117	  0.058	  0.026
         28.060	  0.017	  0.034	  0.016	 -0.025	  0.001	  0.025	 -0.005	  0.085	  0.153	  0.114	  0.057	  0.026
         28.062	  0.021	  0.034	  0.013	 -0.027	  0.004	  0.023	 -0.013	  0.078	  0.146	  0.108	  0.053	  0.025
         28.064	  0.025	  0.033	  0.008	 -0.028	  0.009	  0.021	 -0.018	  0.072	  0.137	  0.101	  0.049	  0.023
         28.066	  0.026	  0.029	  0.003	 -0.028	  0.011	  0.016	 -0.020	  0.067	  0.128	  0.092	  0.043	  0.020
         28.068	  0.026	  0.025	 -0.001	 -0.026	  0.014	  0.012	 -0.018	  0.064	  0.119	  0.084	  0.037	  0.016
         28.070	  0.023	  0.021	 -0.002	 -0.022	  0.013	  0.009	 -0.015	  0.061	  0.111	  0.077	  0.035	  0.014
         28.072	  0.018	  0.018	  0.000	 -0.018	  0.009	  0.009	 -0.009	  0.057	  0.101	  0.070	  0.032	  0.013
         28.074	  0.013	  0.017	  0.003	 -0.015	  0.005	  0.009	 -0.005	  0.050	  0.088	  0.064	  0.029	  0.013
         28.076	  0.011	  0.015	  0.004	 -0.013	  0.003	  0.010	 -0.005	  0.039	  0.070	  0.051	  0.025	  0.011
         28.078	  0.009	  0.013	  0.004	 -0.011	  0.003	  0.009	 -0.009	  0.025	  0.051	  0.038	  0.019	  0.009
         28.080	  0.009	  0.013	  0.004	 -0.011	  0.003	  0.008	 -0.011	  0.013	  0.033	  0.025	  0.014	  0.007
         28.082	  0.009	  0.011	  0.003	 -0.009	  0.003	  0.007	 -0.013	  0.005	  0.021	  0.018	  0.010	  0.006
         28.084	  0.007	  0.010	  0.003	 -0.009	  0.003	  0.006	 -0.013	  0.003	  0.015	  0.013	  0.008	  0.005
         28.086	  0.007	  0.009	  0.003	 -0.008	  0.002	  0.005	 -0.012	  0.001	  0.011	  0.010	  0.006	  0.004
         28.088	  0.006	  0.009	  0.003	 -0.007	  0.002	  0.005	 -0.011	 -0.001	  0.009	  0.009	  0.006	  0.004
         28.090	  0.006	  0.008	  0.003	 -0.007	  0.002	  0.005	 -0.011	 -0.001	  0.009	  0.009	  0.005	  0.004
         28.092	  0.005	  0.008	  0.003	 -0.007	  0.001	  0.005	 -0.011	 -0.001	  0.009	  0.009	  0.005	  0.004
         28.094	  0.005	  0.008	  0.003	 -0.007	  0.002	  0.005	 -0.011	 -0.001	  0.009	  0.008	  0.006	  0.004
         28.096	  0.005	  0.009	  0.003	 -0.006	  0.002	  0.006	 -0.011	 -0.001	  0.008	  0.008	  0.006	  0.004
         28.098	  0.005	  0.009	  0.003	 -0.007	  0.001	  0.005	 -0.011	 -0.001	  0.009	  0.009	  0.006	  0.004
         28.100	  0.005	  0.009	  0.003	 -0.007	  0.001	  0.006	 -0.011	 -0.001	  0.010	  0.009	  0.006	  0.004
         28.102	  0.005	  0.009	  0.004	 -0.006	  0.001	  0.006	 -0.010	  0.001	  0.011	  0.009	  0.007	  0.004
         28.104	  0.005	  0.009	  0.003	 -0.007	  0.002	  0.006	 -0.010	  0.001	  0.011	  0.011	  0.006	  0.004
         28.106	  0.005	  0.009	  0.004	 -0.007	  0.001	  0.006	 -0.009	  0.002	  0.013	  0.011	  0.007	  0.005
         28.108	  0.004	  0.008	  0.004	 -0.006	  0.000	  0.005	 -0.009	  0.003	  0.013	  0.011	  0.007	  0.004
         28.110	  0.002	  0.006	  0.005	 -0.004	 -0.002	  0.005	 -0.005	  0.004	  0.012	  0.011	  0.007	  0.004
         28.112	 -0.004	  0.002	  0.006	  0.001	 -0.005	  0.004	  0.006	  0.005	  0.009	  0.009	  0.006	  0.003
         28.114	 -0.019	 -0.006	  0.013	  0.013	 -0.015	  0.003	  0.029	  0.012	  0.004	  0.006	  0.005	  0.002
         28.116	 -0.044	 -0.019	  0.025	  0.032	 -0.035	  0.003	  0.071	  0.029	  0.008	  0.010	  0.008	  0.002
         28.118	 -0.079	 -0.029	  0.049	  0.053	 -0.064	  0.009	  0.126	  0.064	  0.035	  0.035	  0.023	  0.006
         28.120	 -0.109	 -0.025	  0.085	  0.067	 -0.097	  0.030	  0.173	  0.106	  0.090	  0.085	  0.055	  0.021
         28.122	 -0.117	  0.008	  0.125	  0.054	 -0.121	  0.067	  0.174	  0.131	  0.152	  0.146	  0.099	  0.046
         28.124	 -0.076	  0.080	  0.155	 -0.002	 -0.116	  0.117	  0.080	  0.106	  0.203	  0.204	  0.146	  0.083
         28.126	  0.038	  0.199	  0.161	 -0.118	 -0.061	  0.179	 -0.137	  0.043	  0.267	  0.272	  0.200	  0.128
         28.128	  0.208	  0.348	  0.141	 -0.278	  0.034	  0.245	 -0.432	 -0.024	  0.372	  0.364	  0.261	  0.178
         28.130	  0.357	  0.477	  0.120	 -0.417	  0.118	  0.299	 -0.690	 -0.082	  0.462	  0.442	  0.312	  0.222
         28.132	  0.436	  0.564	  0.127	 -0.500	  0.154	  0.345	 -0.852	 -0.151	  0.477	  0.471	  0.344	  0.253
         28.134	  0.501	  0.649	  0.148	 -0.575	  0.176	  0.399	 -0.995	 -0.217	  0.488	  0.502	  0.381	  0.287
         28.136	  0.578	  0.708	  0.130	 -0.642	  0.224	  0.419	 -1.113	 -0.222	  0.564	  0.557	  0.409	  0.306
         28.138	  0.600	  0.645	  0.044	 -0.622	  0.278	  0.345	 -1.071	 -0.140	  0.617	  0.552	  0.366	  0.267
         28.140	  0.578	  0.508	 -0.070	 -0.543	  0.324	  0.220	 -0.934	 -0.041	  0.612	  0.482	  0.274	  0.191
         28.142	  0.538	  0.384	 -0.154	 -0.461	  0.346	  0.116	 -0.808	 -0.005	  0.525	  0.371	  0.177	  0.121
         28.144	  0.410	  0.236	 -0.174	 -0.323	  0.292	  0.032	 -0.600	 -0.045	  0.286	  0.176	  0.064	  0.051
         28.146	  0.234	  0.088	 -0.146	 -0.162	  0.191	 -0.029	 -0.344	 -0.098	  0.020	 -0.021	 -0.035	 -0.009
         28.148	  0.119	  0.015	 -0.103	 -0.067	  0.112	 -0.043	 -0.178	 -0.104	 -0.093	 -0.095	 -0.067	 -0.029
         28.150	  0.067	  0.005	 -0.062	 -0.036	  0.065	 -0.029	 -0.102	 -0.067	 -0.068	 -0.066	 -0.045	 -0.020
         28.152	  0.044	  0.015	 -0.029	 -0.029	  0.037	 -0.006	 -0.065	 -0.019	  0.002	 -0.005	 -0.009	 -0.003
         28.154	  0.037	  0.029	 -0.008	 -0.034	  0.022	  0.010	 -0.050	  0.018	  0.064	  0.045	  0.021	  0.011
         28.156	  0.034	  0.038	  0.004	 -0.036	  0.015	  0.021	 -0.045	  0.038	  0.100	  0.075	  0.038	  0.021
         28.158	  0.029	  0.038	  0.009	 -0.034	  0.009	  0.024	 -0.035	  0.046	  0.110	  0.084	  0.044	  0.022
         28.160	  0.018	  0.032	  0.013	 -0.025	  0.003	  0.023	 -0.019	  0.049	  0.103	  0.079	  0.042	  0.021
         28.162	  0.009	  0.025	  0.016	 -0.017	 -0.004	  0.021	 -0.005	  0.050	  0.095	  0.073	  0.039	  0.019
         28.164	  0.004	  0.021	  0.018	 -0.013	 -0.006	  0.019	  0.003	  0.051	  0.091	  0.071	  0.038	  0.018
         28.166	  0.003	  0.021	  0.018	 -0.011	 -0.009	  0.019	  0.006	  0.053	  0.093	  0.072	  0.038	  0.018
         28.168	  0.002	  0.021	  0.019	 -0.011	 -0.009	  0.020	  0.007	  0.054	  0.096	  0.074	  0.040	  0.018
         28.170	  0.002	  0.022	  0.020	 -0.012	 -0.009	  0.021	  0.007	  0.058	  0.100	  0.077	  0.041	  0.019
         28.172	  0.002	  0.023	  0.021	 -0.013	 -0.009	  0.021	  0.007	  0.059	  0.104	  0.081	  0.043	  0.021
         28.174	  0.002	  0.023	  0.021	 -0.013	 -0.010	  0.022	  0.007	  0.061	  0.108	  0.084	  0.044	  0.021
         28.176	  0.003	  0.025	  0.022	 -0.013	 -0.010	  0.023	  0.009	  0.064	  0.112	  0.087	  0.046	  0.022
         28.178	  0.003	  0.025	  0.023	 -0.014	 -0.011	  0.024	  0.009	  0.067	  0.117	  0.090	  0.048	  0.022
         28.180	  0.003	  0.026	  0.024	 -0.015	 -0.011	  0.025	  0.009	  0.069	  0.121	  0.094	  0.050	  0.024
         28.182	  0.003	  0.027	  0.025	 -0.015	 -0.011	  0.025	  0.009	  0.072	  0.126	  0.098	  0.052	  0.025
         28.184	  0.003	  0.028	  0.025	 -0.015	 -0.011	  0.026	  0.009	  0.075	  0.131	  0.102	  0.053	  0.025
         28.186	  0.004	  0.029	  0.026	 -0.016	 -0.011	  0.028	  0.011	  0.078	  0.136	  0.105	  0.056	  0.026
         28.188	  0.004	  0.030	  0.027	 -0.017	 -0.011	  0.029	  0.011	  0.082	  0.141	  0.110	  0.058	  0.026
         28.190	  0.004	  0.031	  0.027	 -0.018	 -0.011	  0.029	  0.011	  0.085	  0.147	  0.114	  0.059	  0.028
         28.192	  0.004	  0.032	  0.028	 -0.018	 -0.012	  0.030	  0.011	  0.088	  0.153	  0.117	  0.062	  0.029
         28.194	  0.004	  0.034	  0.029	 -0.019	 -0.012	  0.030	  0.011	  0.092	  0.159	  0.122	  0.064	  0.029
         28.196	  0.004	  0.035	  0.029	 -0.020	 -0.012	  0.032	  0.012	  0.095	  0.166	  0.127	  0.067	  0.031
         28.198	  0.005	  0.035	  0.030	 -0.021	 -0.013	  0.033	  0.012	  0.100	  0.172	  0.132	  0.069	  0.032
         28.200	  0.006	  0.036	  0.030	 -0.021	 -0.013	  0.034	  0.013	  0.103	  0.179	  0.137	  0.071	  0.033
         28.202	  0.007	  0.038	  0.032	 -0.022	 -0.012	  0.035	  0.013	  0.107	  0.185	  0.142	  0.073	  0.035
         28.204	  0.007	  0.040	  0.032	 -0.024	 -0.012	  0.035	  0.013	  0.112	  0.193	  0.147	  0.076	  0.035
         28.206	  0.009	  0.041	  0.033	 -0.025	 -0.012	  0.036	  0.012	  0.116	  0.201	  0.153	  0.079	  0.036
         28.208	  0.009	  0.043	  0.033	 -0.026	 -0.012	  0.037	  0.013	  0.120	  0.208	  0.159	  0.082	  0.037
         28.210	  0.011	  0.044	  0.033	 -0.027	 -0.011	  0.038	  0.011	  0.125	  0.216	  0.164	  0.085	  0.038
         28.212	  0.011	  0.045	  0.034	 -0.029	 -0.011	  0.040	  0.011	  0.129	  0.225	  0.171	  0.087	  0.041
         28.214	  0.013	  0.048	  0.034	 -0.030	 -0.011	  0.041	  0.010	  0.134	  0.233	  0.176	  0.090	  0.041
         28.216	  0.015	  0.050	  0.035	 -0.032	 -0.010	  0.043	  0.009	  0.138	  0.241	  0.183	  0.093	  0.043
         28.218	  0.016	  0.052	  0.035	 -0.035	 -0.010	  0.043	  0.007	  0.143	  0.251	  0.189	  0.097	  0.044
         28.220	  0.018	  0.054	  0.036	 -0.036	 -0.009	  0.045	  0.006	  0.147	  0.260	  0.196	  0.100	  0.046
         28.222	  0.020	  0.057	  0.036	 -0.038	 -0.009	  0.046	  0.004	  0.152	  0.269	  0.203	  0.103	  0.048
         28.224	  0.022	  0.059	  0.037	 -0.041	 -0.007	  0.049	  0.002	  0.157	  0.278	  0.210	  0.106	  0.049
         28.226	  0.024	  0.062	  0.038	 -0.043	 -0.007	  0.050	  0.001	  0.161	  0.288	  0.216	  0.110	  0.051
         28.228	  0.026	  0.065	  0.038	 -0.046	 -0.006	  0.051	 -0.002	  0.166	  0.297	  0.224	  0.114	  0.053
         28.230	  0.028	  0.068	  0.039	 -0.048	 -0.005	  0.053	 -0.004	  0.171	  0.307	  0.232	  0.117	  0.054
         28.232	  0.031	  0.070	  0.041	 -0.051	 -0.005	  0.056	 -0.006	  0.175	  0.319	  0.240	  0.121	  0.057
         28.234	  0.033	  0.073	  0.042	 -0.053	 -0.004	  0.058	 -0.009	  0.182	  0.330	  0.248	  0.126	  0.059
         28.236	  0.035	  0.077	  0.043	 -0.057	 -0.004	  0.060	 -0.011	  0.187	  0.342	  0.258	  0.130	  0.060
         28.238	  0.037	  0.081	  0.044	 -0.059	 -0.003	  0.062	 -0.012	  0.194	  0.354	  0.267	  0.136	  0.063
         28.240	  0.040	  0.084	  0.045	 -0.062	 -0.003	  0.065	 -0.014	  0.201	  0.368	  0.277	  0.141	  0.066
         28.242	  0.042	  0.088	  0.046	 -0.065	 -0.003	  0.067	 -0.015	  0.208	  0.383	  0.288	  0.146	  0.069
         28.244	  0.044	  0.091	  0.048	 -0.068	 -0.003	  0.070	 -0.017	  0.217	  0.399	  0.300	  0.152	  0.071
         28.246	  0.046	  0.096	  0.050	 -0.071	 -0.002	  0.072	 -0.018	  0.226	  0.415	  0.312	  0.159	  0.074
         28.248	  0.048	  0.099	  0.051	 -0.073	 -0.002	  0.075	 -0.019	  0.236	  0.434	  0.327	  0.166	  0.077
         28.250	  0.051	  0.104	  0.053	 -0.077	 -0.002	  0.079	 -0.020	  0.246	  0.454	  0.341	  0.172	  0.081
         28.252	  0.053	  0.109	  0.056	 -0.082	 -0.001	  0.082	 -0.022	  0.258	  0.475	  0.356	  0.180	  0.084
         28.254	  0.057	  0.115	  0.058	 -0.086	  0.000	  0.086	 -0.024	  0.271	  0.497	  0.373	  0.189	  0.088
         28.256	  0.061	  0.120	  0.059	 -0.091	  0.001	  0.089	 -0.027	  0.282	  0.521	  0.391	  0.197	  0.092
         28.258	  0.066	  0.127	  0.060	 -0.097	  0.003	  0.093	 -0.032	  0.294	  0.546	  0.409	  0.206	  0.097
         28.260	  0.072	  0.134	  0.062	 -0.102	  0.005	  0.098	 -0.037	  0.306	  0.571	  0.428	  0.215	  0.101
         28.262	  0.079	  0.141	  0.064	 -0.111	  0.007	  0.102	 -0.044	  0.318	  0.596	  0.447	  0.225	  0.105
         28.264	  0.086	  0.150	  0.065	 -0.118	  0.011	  0.107	 -0.054	  0.329	  0.621	  0.465	  0.234	  0.111
         28.266	  0.095	  0.160	  0.065	 -0.127	  0.015	  0.112	 -0.065	  0.337	  0.643	  0.482	  0.243	  0.115
         28.268	  0.104	  0.169	  0.065	 -0.136	  0.019	  0.117	 -0.077	  0.344	  0.665	  0.498	  0.252	  0.120
         28.270	  0.114	  0.178	  0.064	 -0.146	  0.025	  0.121	 -0.091	  0.349	  0.684	  0.513	  0.260	  0.124
         28.272	  0.124	  0.188	  0.064	 -0.156	  0.030	  0.126	 -0.107	  0.352	  0.701	  0.525	  0.266	  0.129
         28.274	  0.135	  0.197	  0.062	 -0.166	  0.035	  0.130	 -0.124	  0.352	  0.713	  0.535	  0.271	  0.132
         28.276	  0.144	  0.205	  0.061	 -0.175	  0.042	  0.133	 -0.141	  0.349	  0.721	  0.541	  0.275	  0.135
         28.278	  0.154	  0.212	  0.059	 -0.183	  0.048	  0.136	 -0.157	  0.344	  0.723	  0.543	  0.276	  0.137
         28.280	  0.162	  0.218	  0.057	 -0.190	  0.052	  0.138	 -0.172	  0.337	  0.720	  0.542	  0.277	  0.138
         28.282	  0.169	  0.223	  0.054	 -0.195	  0.057	  0.138	 -0.185	  0.325	  0.711	  0.535	  0.274	  0.138
         28.284	  0.173	  0.225	  0.051	 -0.199	  0.061	  0.138	 -0.197	  0.312	  0.697	  0.525	  0.270	  0.137
         28.286	  0.175	  0.224	  0.049	 -0.200	  0.064	  0.136	 -0.205	  0.297	  0.676	  0.511	  0.263	  0.134
         28.288	  0.176	  0.221	  0.045	 -0.199	  0.065	  0.133	 -0.210	  0.281	  0.652	  0.493	  0.254	  0.131
         28.290	  0.174	  0.216	  0.043	 -0.195	  0.066	  0.130	 -0.212	  0.263	  0.622	  0.471	  0.244	  0.126
         28.292	  0.169	  0.209	  0.041	 -0.190	  0.065	  0.124	 -0.210	  0.244	  0.588	  0.447	  0.232	  0.121
         28.294	  0.163	  0.200	  0.037	 -0.181	  0.063	  0.119	 -0.204	  0.226	  0.551	  0.419	  0.218	  0.115
         28.296	  0.154	  0.190	  0.035	 -0.172	  0.059	  0.113	 -0.197	  0.207	  0.513	  0.391	  0.204	  0.108
         28.298	  0.144	  0.177	  0.034	 -0.161	  0.056	  0.105	 -0.185	  0.189	  0.472	  0.361	  0.190	  0.100
         28.300	  0.133	  0.164	  0.031	 -0.148	  0.051	  0.098	 -0.172	  0.171	  0.433	  0.331	  0.174	  0.092
         28.302	  0.120	  0.150	  0.029	 -0.136	  0.046	  0.090	 -0.158	  0.154	  0.393	  0.301	  0.159	  0.085
         28.304	  0.108	  0.137	  0.028	 -0.122	  0.041	  0.082	 -0.142	  0.140	  0.355	  0.273	  0.144	  0.077
         28.306	  0.096	  0.122	  0.026	 -0.110	  0.035	  0.074	 -0.127	  0.126	  0.319	  0.246	  0.131	  0.070
         28.308	  0.084	  0.110	  0.025	 -0.097	  0.030	  0.068	 -0.111	  0.113	  0.286	  0.220	  0.117	  0.062
         28.310	  0.073	  0.097	  0.024	 -0.085	  0.024	  0.060	 -0.096	  0.102	  0.256	  0.197	  0.105	  0.056
         28.312	  0.062	  0.085	  0.022	 -0.074	  0.019	  0.054	 -0.082	  0.092	  0.229	  0.176	  0.094	  0.051
         28.314	  0.053	  0.075	  0.021	 -0.064	  0.016	  0.049	 -0.068	  0.085	  0.204	  0.158	  0.084	  0.044
         28.316	  0.045	  0.065	  0.021	 -0.055	  0.012	  0.043	 -0.057	  0.077	  0.182	  0.141	  0.075	  0.040
         28.318	  0.038	  0.057	  0.020	 -0.048	  0.009	  0.038	 -0.046	  0.071	  0.165	  0.128	  0.069	  0.035
         28.320	  0.032	  0.050	  0.019	 -0.041	  0.006	  0.034	 -0.036	  0.067	  0.149	  0.115	  0.061	  0.032
         28.322	  0.026	  0.044	  0.018	 -0.035	  0.004	  0.031	 -0.029	  0.063	  0.136	  0.105	  0.057	  0.029
         28.324	  0.022	  0.038	  0.018	 -0.030	  0.003	  0.028	 -0.022	  0.059	  0.126	  0.097	  0.051	  0.026
         28.326	  0.018	  0.035	  0.017	 -0.026	  0.001	  0.025	 -0.018	  0.057	  0.117	  0.090	  0.048	  0.024
         28.328	  0.015	  0.032	  0.015	 -0.024	  0.000	  0.024	 -0.013	  0.054	  0.109	  0.085	  0.045	  0.022
         28.330	  0.013	  0.028	  0.015	 -0.021	 -0.002	  0.022	 -0.010	  0.053	  0.103	  0.080	  0.042	  0.021
         28.332	  0.011	  0.026	  0.015	 -0.019	 -0.002	  0.020	 -0.007	  0.051	  0.099	  0.076	  0.040	  0.019
         28.334	  0.009	  0.024	  0.014	 -0.017	 -0.002	  0.018	 -0.005	  0.051	  0.095	  0.073	  0.038	  0.018
         28.336	  0.009	  0.022	  0.014	 -0.016	 -0.003	  0.018	 -0.004	  0.049	  0.091	  0.070	  0.036	  0.018
         28.338	  0.008	  0.021	  0.013	 -0.015	 -0.003	  0.018	 -0.003	  0.049	  0.089	  0.069	  0.035	  0.017
         28.340	  0.007	  0.020	  0.013	 -0.013	 -0.003	  0.017	 -0.001	  0.049	  0.087	  0.067	  0.035	  0.017
         28.342	  0.007	  0.019	  0.013	 -0.013	 -0.003	  0.016	 -0.001	  0.048	  0.086	  0.066	  0.034	  0.017
         28.344	  0.006	  0.018	  0.013	 -0.013	 -0.003	  0.016	  0.000	  0.047	  0.084	  0.064	  0.033	  0.016
         28.346	  0.006	  0.019	  0.013	 -0.012	 -0.003	  0.015	  0.001	  0.046	  0.084	  0.063	  0.033	  0.015
         28.348	  0.006	  0.018	  0.012	 -0.013	 -0.004	  0.015	  0.001	  0.046	  0.083	  0.062	  0.033	  0.015
         28.350	  0.006	  0.018	  0.012	 -0.012	 -0.003	  0.015	  0.001	  0.045	  0.082	  0.062	  0.032	  0.015
         28.352	  0.005	  0.018	  0.013	 -0.012	 -0.004	  0.015	  0.001	  0.045	  0.082	  0.062	  0.032	  0.015
         28.354	  0.005	  0.018	  0.013	 -0.011	 -0.003	  0.015	  0.001	  0.045	  0.081	  0.061	  0.032	  0.015
         28.356	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.002	  0.045	  0.081	  0.061	  0.032	  0.015
         28.358	  0.005	  0.018	  0.012	 -0.011	 -0.004	  0.015	  0.002	  0.044	  0.080	  0.061	  0.032	  0.015
         28.360	  0.005	  0.018	  0.013	 -0.012	 -0.004	  0.015	  0.001	  0.044	  0.080	  0.061	  0.032	  0.015
         28.362	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.001	  0.044	  0.080	  0.061	  0.032	  0.015
         28.364	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.001	  0.044	  0.080	  0.061	  0.032	  0.015
         28.366	  0.005	  0.018	  0.013	 -0.012	 -0.004	  0.015	  0.001	  0.043	  0.079	  0.060	  0.032	  0.015
         28.368	  0.005	  0.018	  0.013	 -0.011	 -0.004	  0.015	  0.001	  0.043	  0.079	  0.060	  0.032	  0.015
         28.370	  0.005	  0.018	  0.013	 -0.012	 -0.004	  0.015	  0.000	  0.044	  0.080	  0.060	  0.032	  0.015
         28.372	  0.005	  0.019	  0.013	 -0.012	 -0.004	  0.016	  0.001	  0.043	  0.079	  0.060	  0.032	  0.015
         28.374	  0.005	  0.018	  0.013	 -0.012	 -0.004	  0.016	  0.000	  0.043	  0.079	  0.061	  0.032	  0.015
         28.376	  0.006	  0.019	  0.013	 -0.012	 -0.004	  0.016	  0.000	  0.043	  0.079	  0.060	  0.032	  0.015
         28.378	  0.006	  0.019	  0.013	 -0.012	 -0.004	  0.016	  0.000	  0.043	  0.078	  0.060	  0.032	  0.015
         28.380	  0.005	  0.019	  0.013	 -0.013	 -0.004	  0.017	 -0.001	  0.043	  0.078	  0.060	  0.032	  0.015
         28.382	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.017	 -0.001	  0.042	  0.077	  0.060	  0.032	  0.015
         28.384	  0.005	  0.019	  0.013	 -0.013	 -0.004	  0.016	 -0.001	  0.042	  0.077	  0.060	  0.032	  0.015
         28.386	  0.005	  0.019	  0.013	 -0.013	 -0.004	  0.017	 -0.002	  0.041	  0.077	  0.059	  0.032	  0.015
         28.388	  0.005	  0.019	  0.013	 -0.013	 -0.004	  0.017	 -0.002	  0.041	  0.076	  0.059	  0.032	  0.015
         28.390	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.017	 -0.003	  0.040	  0.075	  0.059	  0.032	  0.015
         28.392	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.016	 -0.003	  0.040	  0.075	  0.058	  0.032	  0.015
         28.394	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.017	 -0.004	  0.039	  0.074	  0.058	  0.031	  0.015
         28.396	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.016	 -0.003	  0.038	  0.073	  0.058	  0.031	  0.015
         28.398	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.017	 -0.003	  0.038	  0.072	  0.057	  0.031	  0.015
         28.400	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.017	 -0.004	  0.037	  0.071	  0.057	  0.030	  0.015
         28.402	  0.006	  0.020	  0.013	 -0.013	 -0.003	  0.017	 -0.004	  0.036	  0.070	  0.056	  0.030	  0.015
         28.404	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.016	 -0.004	  0.035	  0.070	  0.055	  0.030	  0.015
         28.406	  0.006	  0.019	  0.013	 -0.013	 -0.004	  0.016	 -0.004	  0.035	  0.069	  0.054	  0.029	  0.015
         28.408	  0.006	  0.019	  0.013	 -0.013	 -0.003	  0.015	 -0.005	  0.034	  0.067	  0.053	  0.029	  0.015
