X	Y1	Y2
29.556	-1.476063811	0.12399465
29.568	-1.478542927	0.110616157
29.58	-1.478743894	0.098068598
29.592	-1.476683458	0.086360144
29.604	-1.472384935	0.075493879
29.616	-1.465878111	0.065467863
29.628	-1.457199119	0.056275219
29.64	-1.44639029	0.047904229
29.652	-1.433499986	0.040338467
29.664	-1.418582415	0.033556932
29.676	-1.40169742	0.027534219
29.688	-1.382910249	0.02224069
29.7	-1.362291316	0.017642677
29.712	-1.339915929	0.013702691
29.724	-1.315864013	0.010379653
29.736	-1.290219817	0.007629135
29.748	-1.263071597	0.005403618
29.76	-1.234511297	0.003652764
29.772	-1.204634208	0.002323688
29.784	-1.173538626	0.001361259
29.796	-1.14132549	0.000708393
29.808	-1.108098016	0.000306362
29.82	-1.073961329	9.51123E-05
29.832	-1.039022079	1.35778E-05
29.844	-1.003388057	8.66217E-09
29.856	-0.967167815	-7.70408E-06
29.868	-0.93047027	-7.17004E-05
29.88	-0.893404319	-0.000253823
29.892	-0.856078453	-0.000615291
29.904	-0.818600369	-0.001216373
29.916	-0.78107659	-0.002116073
29.928	-0.74361209	-0.003371806
29.94	-0.706309921	-0.005039097
29.952	-0.669270858	-0.007171273
29.964	-0.632593039	-0.009819176
29.976	-0.596371629	-0.013030876
29.988	-0.560698488	-0.016851404
30	-0.525661852	-0.021322488
30.012	-0.491346033	-0.026482311
30.024	-0.457831127	-0.032365279
30.036	-0.425192744	-0.039001803
30.048	-0.393501756	-0.046418101
30.06	-0.362824052	-0.054636014
30.072	-0.333220327	-0.063672845
30.084	-0.304745883	-0.073541206
30.096	-0.277450444	-0.084248896
30.108	-0.251378009	-0.095798791
30.12	-0.226566706	-0.108188759
30.132	-0.203048687	-0.121411592
30.144	-0.180850028	-0.135454958
30.156	-0.159990669	-0.150301383
30.168	-0.140484362	-0.165928244
30.18	-0.122338649	-0.182307785
30.192	-0.105554867	-0.199407166
30.204	-0.090128166	-0.217188515
30.216	-0.076047557	-0.235609017
30.228	-0.063295985	-0.254621017
30.24	-0.051850416	-0.274172144
30.252	-0.041681955	-0.294205458
30.264	-0.03275598	-0.314659616
30.276	-0.0250323	-0.335469051
30.288	-0.018465333	-0.356564186
30.3	-0.013004306	-0.377871646
30.312	-0.008593468	-0.399314502
30.324	-0.00517233	-0.420812527
30.336	-0.002675919	-0.442282464
30.348	-0.001035044	-0.463638317
30.36	-0.000176587	-0.484791644
30.372	-2.38005E-05	-0.505651877
30.384	-0.000496624	-0.526126638
30.396	-0.00151201	-0.546122081
30.408	-0.00298426	-0.565543229
30.42	-0.004825377	-0.584294327
30.432	-0.006945418	-0.602279202
30.444	-0.009252861	-0.619401625
30.456	-0.011654971	-0.635565675
30.468	-0.014058182	-0.650676116
30.48	-0.016368469	-0.664638759
30.492	-0.018491731	-0.677360842
30.504	-0.020334171	-0.688751392
30.516	-0.021802676	-0.698721598
30.528	-0.022805196	-0.707185171
30.54	-0.023251118	-0.714058698
30.552	-0.023051632	-0.719261998
30.564	-0.022120098	-0.722718461
30.576	-0.020372402	-0.72435538
30.588	-0.017727296	-0.724104273
30.6	-0.014106741	-0.721901193
30.612	-0.009436228	-0.717687026
30.624	-0.003645091	-0.711407772
30.636	0.003333195	-0.703014807
30.648	0.011560729	-0.692465144
30.66	0.021094921	-0.679721654
30.672	0.031988236	-0.664753289
30.684	0.044287966	-0.64753527
30.696	0.058036013	-0.628049269
30.708	0.073268697	-0.606283557
30.72	0.090016578	-0.582233138
30.732	0.108304307	-0.555899862
30.744	0.128150494	-0.527292509
30.756	0.149567593	-0.496426855
30.768	0.172561821	-0.463325716
30.78	0.197133087	-0.42801896
30.792	0.223274958	-0.390543506
30.804	0.25097463	-0.350943289
30.816	0.280212943	-0.309269211
30.828	0.310964402	-0.265579056
30.84	0.343197228	-0.219937394
30.852	0.376873436	-0.172415454
30.864	0.41194893	-0.123090971
30.876	0.448373621	-0.072048018
30.888	0.486091566	-0.019376814
30.9	0.525041138	0.034826499
30.912	0.565155201	0.090460086
30.924	0.606361322	0.14741668
30.936	0.648581987	0.20558386
30.948	0.69173485	0.264844345
30.96	0.73573299	0.325076308
30.972	0.780485187	0.386153709
30.984	0.825896222	0.447946639
30.996	0.871867176	0.510321683
31.008	0.918295764	0.573142296
31.02	0.965076661	0.636269186
31.032	1.012101852	0.699560719
31.044	1.059260992	0.76287332
31.056	1.106441771	0.826061897
31.068	1.153530286	0.888980258
31.08	1.200411427	0.951481545
31.092	1.246969257	1.013418666
31.104	1.293087407	1.07464473
31.116	1.338649465	1.135013489
31.128	1.383539372	1.194379772
31.14	1.427641812	1.252599922
31.152	1.470842604	1.309532231
31.164	1.513029092	1.365037366
31.176	1.554090523	1.418978795
31.188	1.593918429	1.4712232
31.2	1.632406995	1.521640883
31.212	1.669453422	1.570106169
31.224	1.704958274	1.616497781
31.236	1.738825823	1.660699223
31.248	1.770964375	1.70259913
31.26	1.801286583	1.742091618
31.272	1.829709749	1.779076608
31.284	1.856156106	1.813460133
31.296	1.880553085	1.845154635
31.308	1.902833567	1.874079232
31.32	1.922936111	1.900159969
31.332	1.940805164	1.923330052
31.344	1.956391257	1.94353005
31.356	1.969651173	1.960708085
31.368	1.980548093	1.974819989
31.38	1.989051728	1.985829448
31.392	1.995138418	1.993708108
31.404	1.998791218	1.998435667
31.416	1.999999954	1.999999941
31.428	1.998761259	1.998396895
31.44	1.995078583	1.993630663
31.452	1.988962183	1.98571353
31.464	1.980429089	1.974665897
31.476	1.969503039	1.960516215
31.488	1.956214406	1.943300897
31.5	1.940600085	1.923064204
31.512	1.922703373	1.899858108
31.524	1.902573815	1.873742132
31.536	1.880267036	1.844783159
31.548	1.855844546	1.813055229
31.56	1.829373536	1.778639309
31.572	1.800926637	1.741623036
31.584	1.77058168	1.702100454
31.596	1.738421421	1.660171715
31.608	1.704533261	1.615942773
31.62	1.669008947	1.569525056
31.632	1.631944255	1.521035123
31.644	1.593438661	1.470594304
31.656	1.553595006	1.418328329
31.668	1.512519139	1.364366941
31.68	1.470319559	1.308843499
31.692	1.427107042	1.251894574
31.704	1.382994267	1.19365953
31.716	1.338095431	1.1342801
31.728	1.29252586	1.073899964
31.74	1.246401623	1.012664307
31.752	1.199839131	0.95071939
31.764	1.152954752	0.888212107
31.776	1.105864413	0.82528955
31.788	1.058683213	0.762098572
31.8	1.011525037	0.698785354
31.812	0.964502174	0.635494972
31.824	0.917724944	0.57237098
31.836	0.871301328	0.509554986
31.848	0.825336617	0.44718625
31.86	0.779933059	0.385401281
31.872	0.735189526	0.324333454
31.884	0.691201193	0.264112631
31.896	0.648059227	0.204864805
31.908	0.605850495	0.146711748
31.92	0.564657287	0.089770683
31.932	0.524557054	0.034153971
31.944	0.485622168	-0.020031188
31.956	0.447919696	-0.072683025
31.968	0.411511199	-0.12370547
31.98	0.376452547	-0.173008378
31.992	0.342793757	-0.220507754
32.004	0.310578851	-0.266125938
32.016	0.279845741	-0.309791785
32.028	0.250626125	-0.351440807
32.04	0.222945424	-0.391015301
32.052	0.196822719	-0.428464454
32.064	0.172270736	-0.463744413
32.076	0.149295831	-0.496818347
32.088	0.127898017	-0.527656473
32.1	0.108071	-0.556236064
32.112	0.089802249	-0.582541427
32.124	0.073073081	-0.606563869
32.136	0.057858773	-0.628301625
32.148	0.04412869	-0.647759772
32.16	0.031846445	-0.664950121
32.172	0.020970067	-0.679891083
32.184	0.011452202	-0.692607511
32.196	0.00324032	-0.703130531
32.208	-0.003723045	-0.711497343
32.22	-0.00950005	-0.717751008
32.232	-0.014157272	-0.721940213
32.244	-0.017765425	-0.724119025
32.256	-0.020399065	-0.724346619
32.268	-0.022136271	-0.722686999
32.28	-0.023058327	-0.7192087
32.292	-0.023249381	-0.713984478
32.304	-0.022796104	-0.707090991
32.316	-0.021787327	-0.69860846
32.328	-0.020313684	-0.688620336
32.34	-0.018467241	-0.67721294
32.352	-0.016341121	-0.664475114
32.364	-0.014029127	-0.650497853
32.376	-0.011625362	-0.63537394
32.388	-0.009223846	-0.619197578
32.4	-0.006918139	-0.602064014
32.412	-0.004800963	-0.584069175
32.424	-0.002963822	-0.565309292
32.436	-0.001496638	-0.545880535
32.448	-0.000487382	-0.525878651
32.46	-2.17216E-05	-0.505398605
32.472	-0.00018267	-0.484534228
32.484	-0.00105025	-0.463377877
32.496	-0.002701166	-0.442020098
32.508	-0.00520849	-0.420549302
32.52	-0.008641361	-0.399051455
32.532	-0.013064701	-0.377609778
32.544	-0.018538943	-0.35630446
32.556	-0.025119776	-0.335212387
32.568	-0.032857912	-0.314406888
32.58	-0.041798868	-0.293957496
32.592	-0.051982768	-0.273929723
32.604	-0.063444165	-0.254384862
32.616	-0.076211883	-0.235379797
32.628	-0.090308882	-0.216966842
32.64	-0.105752146	-0.199193595
32.652	-0.122552586	-0.182102809
32.664	-0.140714979	-0.165732295
32.676	-0.160237911	-0.150114833
32.688	-0.181113764	-0.135278114
32.7	-0.20332871	-0.121244699
32.712	-0.226862735	-0.108032
32.724	-0.251689686	-0.095652285
32.736	-0.277777339	-0.084112699
32.748	-0.30508749	-0.073415313
32.76	-0.333576074	-0.063557191
32.772	-0.363193294	-0.054530473
32.784	-0.393883783	-0.046322488
32.796	-0.42558678	-0.038915879
32.808	-0.458236333	-0.032288749
32.82	-0.491761512	-0.026414828
32.832	-0.52608665	-0.021263653
32.844	-0.561131598	-0.016800773
32.856	-0.596811993	-0.012987959
32.868	-0.633039554	-0.00978344
32.88	-0.669722377	-0.007142149
32.892	-0.706765262	-0.005015978
32.904	-0.744070032	-0.003354054
32.916	-0.781535886	-0.00210302
32.928	-0.819059744	-0.001207327
32.94	-0.856536611	-0.000609538
32.952	-0.893859947	-0.000250633
32.964	-0.930922045	-7.03282E-05
32.976	-0.967614405	-7.39592E-06
32.988	-1.003828128	1.24986E-08
33	-1.039454298	1.40386E-05
33.012	-1.074384372	9.6789E-05
33.024	-1.108510568	0.000310007
33.036	-1.141726254	0.000714748
33.048	-1.173926328	0.001371053
33.06	-1.205007596	0.00233763
33.072	-1.23486915	0.00367154
33.084	-1.263412731	0.005427892
33.096	-1.290543084	0.007659537
33.108	-1.31616831	0.010416784
33.12	-1.340200199	0.013747114
33.132	-1.362554554	0.017694916
33.144	-1.383151505	0.022301226
33.156	-1.401915801	0.027603487
33.168	-1.418777091	0.033635321
33.18	-1.43367019	0.040426312
33.192	-1.446535325	0.048001816
33.204	-1.457318357	0.056382776
33.216	-1.465970996	0.065585563
33.228	-1.472450987	0.075621835
33.24	-1.476722274	0.086498411
33.252	-1.478755149	0.098217168
33.264	-1.478526376	0.11077496
33.276	-1.47601929	0.124163555
33.288	-1.471223879	0.138369592
33.3	-1.464136835	0.153374561
33.312	-1.454761593	0.169154808
33.324	-1.443108332	0.185681554
33.336	-1.429193968	0.202920942
33.348	-1.413042108	0.220834103
33.36	-1.394682998	0.239377241
33.372	-1.374153431	0.258501744
33.384	-1.351496642	0.278154314
33.396	-1.326762181	0.298277111
33.408	-1.300005758	0.318807931
33.42	-1.271289071	0.339680386
33.432	-1.240679612	0.360824116
33.444	-1.208250456	0.382165016
33.456	-1.174080021	0.403625474
33.468	-1.138251822	0.425124632
33.48	-1.100854196	0.446578661
33.492	-1.061980022	0.467901049
33.504	-1.021726413	0.489002903
33.516	-0.980194399	0.509793265
33.528	-0.937488601	0.530179435
33.54	-0.893716884	0.550067313
33.552	-0.848990005	0.569361737
33.564	-0.803421248	0.58796684
33.576	-0.757126051	0.605786408
33.588	-0.710221627	0.622724245
33.6	-0.662826579	0.638684536
33.612	-0.615060506	0.653572226
33.624	-0.567043613	0.667293384
33.636	-0.518896314	0.679755575
33.648	-0.470738835	0.690868233
33.66	-0.422690821	0.700543022
33.672	-0.374870943	0.708694201
33.684	-0.327396506	0.71523898
33.696	-0.280383072	0.720097866
33.708	-0.233944076	0.723195005
33.72	-0.188190459	0.724458513
33.732	-0.143230312	0.723820792
33.744	-0.09916852	0.721218844
33.756	-0.056106426	0.716594557
33.768	-0.014141508	0.709894987
33.78	0.026632934	0.701072625
33.792	0.066128074	0.690085639
33.804	0.10425984	0.676898103
33.816	0.140949177	0.661480212
33.828	0.176122293	0.643808468
33.84	0.20971088	0.623865855
33.852	0.241652328	0.601641985
33.864	0.271889904	0.577133228
33.876	0.30037292	0.550342816
33.888	0.327056876	0.52128093
33.9	0.351903581	0.489964755
33.912	0.374881251	0.456418521
33.924	0.395964584	0.420673512
33.936	0.415134816	0.382768057
33.948	0.432379744	0.342747495
33.96	0.447693739	0.300664114
33.972	0.461077724	0.25657707
33.984	0.472539134	0.210552279
33.996	0.482091856	0.162662287
34.008	0.489756135	0.112986117
34.02	0.495558471	0.06160909
34.032	0.499531486	0.00862263
34.044	0.501713772	-0.045875957
34.056	0.502149714	-0.101783725
34.068	0.500889299	-0.158992353
34.08	0.4979879	-0.217388418
34.092	0.493506046	-0.276853701
34.104	0.487509167	-0.337265505
34.116	0.48006733	-0.398496984
34.128	0.471254952	-0.460417497
34.14	0.461150503	-0.52289297
34.152	0.449836191	-0.585786275
34.164	0.437397637	-0.64895762
34.176	0.423923539	-0.712264946
34.188	0.409505322	-0.775564343
34.2	0.394236779	-0.838710461
34.212	0.378213711	-0.901556941
34.224	0.361533551	-0.963956844
34.236	0.344294992	-1.025763082
34.248	0.326597599	-1.086828858
34.26	0.308541436	-1.147008107
34.272	0.290226673	-1.206155924
34.284	0.27175321	-1.26412901
34.296	0.253220289	-1.320786098
34.308	0.234726121	-1.375988386
34.32	0.216367507	-1.42959995
34.332	0.198239474	-1.481488168
34.344	0.180434912	-1.531524119
34.356	0.163044223	-1.579582976
34.368	0.146154977	-1.625544395
34.38	0.129851583	-1.669292879
34.392	0.114214965	-1.710718138
34.404	0.099322263	-1.749715424
34.416	0.085246537	-1.786185861
34.428	0.072056493	-1.820036746
34.44	0.059816224	-1.851181838
34.452	0.048584968	-1.879541625
34.464	0.038416886	-1.905043572
34.476	0.029360858	-1.927622345
34.488	0.021460298	-1.947220014
34.5	0.014752991	-1.963786237
34.512	0.009270952	-1.977278411
34.524	0.005040306	-1.98766181
34.536	0.002081187	-1.994909689
34.548	0.000407666	-1.99900337
34.56	2.76944E-05	-1.999932302
34.572	0.000943078	-1.997694089
34.584	0.003149469	-1.992294502
34.596	0.006636378	-1.983747458
34.608	0.011387221	-1.972074977
34.62	0.017379376	-1.957307118
34.632	0.02458427	-1.939481876
34.644	0.032967487	-1.918645073
34.656	0.042488894	-1.894850208
34.668	0.053102798	-1.868158296
34.68	0.064758111	-1.838637674
34.692	0.077398548	-1.806363791
34.704	0.090962834	-1.771418971
34.716	0.10538494	-1.733892161
34.728	0.120594326	-1.693878653
34.74	0.136516212	-1.651479789
34.752	0.153071856	-1.606802647
34.764	0.170178856	-1.559959714
34.776	0.187751456	-1.511068534
34.788	0.205700874	-1.460251351
34.8	0.223935639	-1.40763473
34.812	0.242361933	-1.353349173
34.824	0.260883951	-1.297528716
34.836	0.279404264	-1.240310523
34.848	0.297824189	-1.181834467
34.86	0.316044167	-1.122242709
34.872	0.333964139	-1.061679262
34.884	0.351483932	-1.000289565
34.896	0.368503642	-0.938220039
34.908	0.384924019	-0.875617654
34.92	0.400646844	-0.812629489
34.932	0.415575315	-0.749402296
34.944	0.429614414	-0.686082069
34.956	0.442671285	-0.622813613
34.968	0.454655587	-0.559740124
34.98	0.465479854	-0.497002771
34.992	0.475059835	-0.434740295
35.004	0.483314828	-0.373088606
35.016	0.490168002	-0.312180405
35.028	0.495546703	-0.252144806
35.04	0.499382749	-0.193106981
35.052	0.501612703	-0.135187816
35.064	0.50217814	-0.078503584
35.076	0.501025886	-0.023165634
35.088	0.498108245	0.030719902
35.1	0.493383205	0.08305238
35.112	0.486814623	0.133736899
35.124	0.478372392	0.182684531
35.136	0.468032582	0.229812537
35.148	0.455777564	0.275044551
35.16	0.441596112	0.318310753
35.172	0.425483475	0.359548007
35.184	0.407441437	0.398699984
35.196	0.387478344	0.435717261
35.208	0.365609112	0.470557392
35.22	0.341855216	0.503184957
35.232	0.316244643	0.53357159
35.244	0.288811839	0.561695976
35.256	0.259597615	0.587543831
35.268	0.228649047	0.611107858
35.28	0.19601934	0.632387671
35.292	0.161767679	0.651389709
35.304	0.125959052	0.668127119
35.316	0.088664062	0.682619615
35.328	0.049958706	0.694893325
35.34	0.009924143	0.704980609
35.352	-0.031353556	0.712919861
35.364	-0.07378368	0.71875529
35.376	-0.117271165	0.722536683
35.388	-0.161716898	0.724319153
35.4	-0.207018028	0.724162867
35.412	-0.253068305	0.722132762
35.424	-0.299758416	0.718298246
35.436	-0.346976345	0.712732883
35.448	-0.394607732	0.705514073
35.46	-0.442536248	0.696722714
35.472	-0.490643976	0.686442859
35.484	-0.538811795	0.674761364
35.496	-0.586919774	0.661767534
35.508	-0.634847558	0.647552749
35.52	-0.682474774	0.63221011
35.532	-0.729681419	0.615834057
35.544	-0.776348257	0.598520004
35.556	-0.822357214	0.580363968
35.568	-0.867591765	0.561462198
35.58	-0.911937315	0.541910807
35.592	-0.955281581	0.521805415
35.604	-0.997514958	0.501240786
35.616	-1.03853088	0.480310484
35.628	-1.078226171	0.459106527
35.64	-1.116501379	0.43771906
35.652	-1.153261106	0.416236028
35.664	-1.188414315	0.39474287
35.676	-1.221874627	0.373322221
35.688	-1.253560605	0.352053628
35.7	-1.283396009	0.331013284
35.712	-1.311310046	0.310273775
35.724	-1.337237595	0.289903844
35.736	-1.361119411	0.269968174
35.748	-1.382902312	0.250527185
35.76	-1.402539341	0.23163686
35.772	-1.419989912	0.213348576
35.784	-1.435219928	0.195708967
35.796	-1.448201879	0.178759805
35.808	-1.458914918	0.162537897
35.82	-1.467344911	0.147075005
35.832	-1.473484468	0.132397795
35.844	-1.477332944	0.118527794
35.856	-1.478896424	0.105481384
35.868	-1.478187678	0.093269799
35.88	-1.475226101	0.081899165
35.892	-1.470037617	0.07137054
35.904	-1.462654575	0.061679994
35.916	-1.453115613	0.052818692
35.928	-1.441465503	0.044773013
35.94	-1.427754978	0.037524675
35.952	-1.412040531	0.031050892
35.964	-1.394384203	0.025324536
35.976	-1.374853346	0.020314329
35.988	-1.353520369	0.015985042
36	-1.330462468	0.012297718
36.012	-1.305761338	0.009209905
36.024	-1.279502875	0.006675903
36.036	-1.251776854	0.004647029
36.048	-1.222676603	0.003071887
36.06	-1.192298662	0.001896658
36.072	-1.160742428	0.001065389
36.084	-1.128109801	0.000520301
36.096	-1.094504807	0.000202094
36.108	-1.060033229	5.02697E-05
36.12	-1.024802219	3.44956E-06
36.132	-0.988919923	-3.00103E-07
36.144	-0.952495084	-2.31401E-05
36.156	-0.915636659	-0.000127131
36.168	-0.878453428	-0.000373903
36.18	-0.841053609	-0.000824334
36.192	-0.803544474	-0.001538224
36.204	-0.766031969	-0.002573976
36.216	-0.728620341	-0.003988283
36.228	-0.691411771	-0.005835824
36.24	-0.654506019	-0.008168964
36.252	-0.618000069	-0.011037466
36.264	-0.5819878	-0.014488214
36.276	-0.546559655	-0.018564942
36.288	-0.511802331	-0.023307985
36.3	-0.477798482	-0.028754038
36.312	-0.444626437	-0.034935929
36.324	-0.412359933	-0.041882409
36.336	-0.381067871	-0.049617962
36.348	-0.350814081	-0.058162628
36.36	-0.321657118	-0.067531841
36.372	-0.293650064	-0.077736298
36.384	-0.266840366	-0.088781835
36.396	-0.241269681	-0.100669328
36.408	-0.216973752	-0.113394614
36.42	-0.193982302	-0.126948434
36.432	-0.172318955	-0.141316395
36.444	-0.152001169	-0.156478956
36.456	-0.133040208	-0.172411431
36.468	-0.115441123	-0.189084019
36.48	-0.099202763	-0.20646185
36.492	-0.084317809	-0.22450506
36.504	-0.070772829	-0.243168877
36.516	-0.058548355	-0.262403739
36.528	-0.047618989	-0.282155422
36.54	-0.037953518	-0.302365199
36.552	-0.029515068	-0.322970008
36.564	-0.022261261	-0.34390265
36.576	-0.016144407	-0.365091993
36.588	-0.011111709	-0.386463209
36.6	-0.007105487	-0.407938014
36.612	-0.00406342	-0.42943493
36.624	-0.001918808	-0.450869568
36.636	-0.000600852	-0.472154913
36.648	-3.49398E-05	-0.493201631
36.66	-0.000142956	-0.51391839
36.672	-0.000843601	-0.534212182
36.684	-0.002052723	-0.553988664
36.696	-0.003683659	-0.573152505
36.708	-0.005647588	-0.591607739
36.72	-0.007853889	-0.609258128
36.732	-0.010210509	-0.62600752
36.744	-0.012624335	-0.641760226
36.756	-0.01500157	-0.656421385
36.768	-0.017248113	-0.669897335
36.78	-0.019269939	-0.682095989
36.792	-0.020973481	-0.692927198
36.804	-0.022266007	-0.702303118
36.816	-0.023055998	-0.710138571
36.828	-0.02325352	-0.716351401
36.84	-0.022770592	-0.720862819
36.852	-0.021521545	-0.72359774
36.864	-0.019423373	-0.724485115
36.876	-0.016396076	-0.723458246
36.888	-0.012362994	-0.720455089
36.9	-0.007251122	-0.715418549
36.912	-0.000991421	-0.708296753
36.924	0.006480891	-0.699043308
36.936	0.015226064	-0.687617552
36.948	0.025299553	-0.673984769
36.96	0.036751773	-0.658116407
36.972	0.049627879	-0.639990253
36.984	0.063967555	-0.61959061
36.996	0.07980483	-0.596908436
37.008	0.097167911	-0.57194147
37.02	0.116079039	-0.544694332
37.032	0.136554366	-0.515178604
37.044	0.158603854	-0.483412883
37.056	0.182231194	-0.449422813
37.068	0.207433756	-0.413241093
37.08	0.234202549	-0.374907462
37.092	0.26252222	-0.334468659
37.104	0.29237106	-0.291978357
37.116	0.323721047	-0.247497077
37.128	0.356537901	-0.201092077
37.14	0.390781173	-0.152837215
37.152	0.426404346	-0.102812792
37.164	0.463354965	-0.05110537
37.176	0.501574785	0.002192427
37.188	0.540999946	0.056982144
37.2	0.58156116	0.113159735
37.212	0.623183929	0.170615829
37.224	0.665788769	0.22923602
37.236	0.709291466	0.288901164
37.248	0.753603341	0.349487702
37.26	0.798631532	0.410868
37.272	0.844279299	0.472910699
37.284	0.890446332	0.535481081
37.296	0.937029085	0.598441452
37.308	0.983921112	0.661651532
37.32	1.031013421	0.72496886
37.332	1.078194832	0.788249199
37.344	1.125352351	0.851346967
37.356	1.172371545	0.914115652
37.368	1.219136924	0.976408249
37.38	1.265532334	1.038077695
37.392	1.311441339	1.098977304
37.404	1.356747622	1.158961208
37.416	1.401335375	1.217884791
37.428	1.445089691	1.275605127
37.44	1.487896953	1.331981408
37.452	1.529645224	1.386875375
37.464	1.570224624	1.440151737
37.476	1.609527704	1.491678579
37.488	1.647449816	1.541327771
37.5	1.683889469	1.588975356
37.512	1.718748675	1.634501932
37.524	1.751933286	1.677793019
37.536	1.783353314	1.718739412
37.548	1.812923244	1.757237516
37.56	1.840562321	1.793189669
37.572	1.866194835	1.826504441
37.584	1.889750373	1.857096922
37.596	1.911164067	1.88488898
37.608	1.930376815	1.909809506
37.62	1.947335485	1.931794638
37.632	1.961993094	1.950787952
37.644	1.974308978	1.966740649
37.656	1.984248922	1.979611694
37.668	1.991785286	1.989367956
37.68	1.996897097	1.995984302
37.692	1.999570119	1.999443681
37.704	1.999796908	1.999737175
37.716	1.997576831	1.996864027
37.728	1.992916073	1.990831645
37.74	1.985827613	1.981655575
37.752	1.97633118	1.969359458
37.764	1.964453188	1.95397495
37.776	1.950226638	1.93554163
37.788	1.933691011	1.914106869
37.8	1.91489213	1.889725692
37.812	1.893882001	1.862460595
37.824	1.870718635	1.832381361
37.836	1.845465847	1.799564838
37.848	1.81819304	1.7640947
37.86	1.788974962	1.726061189
37.872	1.757891453	1.685560835
37.884	1.725027169	1.642696156
37.896	1.690471291	1.597575343
37.908	1.654317219	1.550311925
37.92	1.616662256	1.501024419
37.932	1.57760727	1.449835967
37.944	1.537256349	1.396873954
37.956	1.495716452	1.342269623
37.968	1.453097035	1.286157672
37.98	1.409509683	1.228675841
37.992	1.365067732	1.169964497
38.004	1.319885877	1.110166206
38.016	1.274079791	1.049425304
38.028	1.227765725	0.98788746
38.04	1.181060122	0.925699242
38.052	1.134079219	0.863007676
38.064	1.086938658	0.79995981
38.076	1.039753097	0.736702279
38.088	0.992635825	0.673380872
38.1	0.945698387	0.610140106
38.112	0.899050208	0.547122803
38.124	0.852798231	0.484469677
38.136	0.807046568	0.422318932
38.148	0.761896152	0.360805865
38.16	0.717444409	0.300062487
38.172	0.673784943	0.240217149
38.184	0.63100723	0.181394192
38.196	0.589196332	0.1237136
38.208	0.548432628	0.067290684
38.22	0.50879156	0.012235768
38.232	0.470343397	-0.041346095
38.244	0.43315302	-0.093355393
38.256	0.397279727	-0.143698406
38.268	0.362777059	-0.192287432
38.28	0.329692643	-0.239040994
38.292	0.298068063	-0.283884028
38.304	0.267938747	-0.326748044
38.316	0.239333882	-0.367571262
38.328	0.212276351	-0.406298732
38.34	0.186782687	-0.442882425
38.352	0.162863059	-0.477281303
38.364	0.140521275	-0.509461358
38.376	0.119754811	-0.539395639
38.388	0.100554861	-0.567064246
38.4	0.082906414	-0.592454299
38.412	0.06678835	-0.615559895
38.424	0.052173555	-0.636382026
38.436	0.039029068	-0.654928485
38.448	0.02731624	-0.671213748
38.46	0.016990914	-0.685258831
38.472	0.008003634	-0.697091126
38.484	0.000299859	-0.70674422
38.496	-0.006179789	-0.714257693
38.508	-0.011499273	-0.71967689
38.52	-0.015726867	-0.723052689
38.532	-0.018934861	-0.724441239
38.544	-0.021199263	-0.723903687
38.556	-0.022599479	-0.721505892
38.568	-0.023217982	-0.717318121
38.58	-0.023139974	-0.711414733
38.592	-0.022453037	-0.703873858
38.604	-0.021246769	-0.694777053
38.616	-0.019612423	-0.684208964
38.628	-0.017642534	-0.672256966
38.64	-0.015430543	-0.65901081
38.652	-0.013070421	-0.644562251
38.664	-0.010656281	-0.629004686
38.676	-0.008282006	-0.612432784
38.688	-0.006040865	-0.594942107
38.7	-0.004025134	-0.57662875
38.712	-0.002325729	-0.557588961
38.724	-0.00103183	-0.537918786
38.736	-0.000230529	-0.5177137
38.748	-6.46844E-06	-0.497068256
38.76	-0.000441501	-0.476075732
38.772	-0.001614358	-0.454827799
38.784	-0.003600322	-0.433414185
38.796	-0.006470923	-0.411922357
38.808	-0.010293642	-0.390437214
38.82	-0.015131631	-0.369040794
38.832	-0.021043449	-0.347811993
38.844	-0.028082815	-0.3268263
38.856	-0.036298383	-0.306155549
38.868	-0.045733528	-0.285867683
38.88	-0.056426158	-0.266026547
38.892	-0.068408546	-0.246691685
38.904	-0.081707179	-0.227918167
38.916	-0.096342631	-0.20975643
38.928	-0.11232946	-0.192252143
38.94	-0.129676122	-0.175446086
38.952	-0.148384913	-0.159374062
38.964	-0.168451935	-0.144066814
38.976	-0.189867073	-0.129549978
38.988	-0.212614016	-0.115844052
39	-0.236670278	-0.102964382
39.012	-0.262007262	-0.090921174
39.024	-0.288590331	-0.079719534
39.036	-0.316378917	-0.069359512
39.048	-0.345326635	-0.059836186
39.06	-0.375381434	-0.051139752
39.072	-0.406485761	-0.043255641
39.084	-0.438576746	-0.036164658
39.096	-0.471586413	-0.029843129
39.108	-0.505441902	-0.024263079
39.12	-0.540065716	-0.01939242
39.132	-0.57537598	-0.015195159
39.144	-0.611286726	-0.011631616
39.156	-0.647708181	-0.008658668
39.168	-0.68454708	-0.006229995
39.18	-0.721706988	-0.004296348
39.192	-0.759088633	-0.002805822
39.204	-0.796590257	-0.001704145
39.216	-0.834107969	-0.000934974
39.228	-0.871536107	-0.000440198
39.24	-0.90876762	-0.000160254
39.252	-0.945694433	-3.44389E-05
39.264	-0.982207844	-1.23732E-06
39.276	-1.018198897	1.35633E-06
39.288	-1.05355878	3.5509E-05
39.3	-1.08817921	0.000163221
39.312	-1.12195282	0.000445998
39.324	-1.154773543	0.000944528
39.336	-1.186537	0.001718355
39.348	-1.21714087	0.002825563
39.36	-1.246485264	0.004322468
