   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	   RESP
          9.026	  0.173	  0.002	  2.379	 10.757	 53.000	 11.472
          9.026	  0.173	  0.002	  2.379	 10.757	 53.000	 11.472
          9.027	  0.173	  0.001	  2.379	 10.757	 53.000	 11.472
          9.027	  0.173	  0.002	  2.379	 10.757	 53.000	 11.472
          9.028	  0.173	  0.002	  2.379	 10.757	 53.000	 11.472
          9.028	  0.168	 -0.001	  2.379	 10.757	 53.000	 11.472
          9.029	  0.168	 -0.003	  2.379	 10.757	 53.000	 11.472
          9.029	  0.168	 -0.105	  2.379	 10.757	 53.000	 11.472
          9.030	  0.168	 -0.006	  2.379	 10.757	 53.000	 11.472
          9.030	  0.175	 -0.010	  2.379	 10.757	 53.000	 11.472
          9.031	  0.175	 -0.011	  2.379	 10.757	 53.000	 11.472
          9.031	  0.175	 -0.009	  2.379	 10.757	 53.000	 11.472
          9.032	  0.175	 -0.006	  2.379	 10.757	 53.000	 11.472
          9.032	  0.173	 -0.004	  2.379	 10.754	 53.000	 11.296
          9.033	  0.173	 -0.005	  2.379	 10.754	 53.000	 11.296
          9.033	  0.173	 -0.005	  2.379	 10.754	 53.000	 11.296
          9.034	  0.173	 -0.002	  2.379	 10.754	 53.000	 11.296
          9.034	  0.173	  0.002	  2.379	 10.754	 53.000	 11.296
          9.035	  0.173	  0.001	  2.379	 10.754	 53.000	 11.296
          9.035	  0.173	  0.002	  2.379	 10.754	 53.000	 11.296
          9.036	  0.173	 -0.002	  2.379	 10.754	 53.000	 11.296
          9.036	  0.173	 -0.007	  2.379	 10.754	 53.000	 11.296
          9.037	  0.173	 -0.009	  2.379	 10.754	 53.000	 11.296
          9.037	  0.173	 -0.008	  2.379	 10.754	 53.000	 11.296
          9.038	  0.173	 -0.003	  2.379	 10.754	 53.000	 11.296
          9.038	  0.172	  0.001	  2.379	 10.754	 53.000	 11.296
          9.039	  0.172	  0.004	  2.379	 10.754	 53.000	 11.296
          9.039	  0.172	  0.006	  2.379	 10.754	 53.000	 11.296
          9.040	  0.172	  0.011	  2.379	 10.754	 53.000	 11.296
          9.040	  0.172	  0.002	  2.379	 10.754	 53.000	 11.296
          9.041	  0.172	  0.001	  2.379	 10.754	 53.000	 11.296
          9.041	  0.172	  0.028	  2.379	 10.754	 53.000	 11.296
          9.042	  0.172	  0.030	  2.379	 10.754	 53.000	 11.296
          9.042	  0.172	  0.026	  2.379	 10.754	 53.000	 11.296
          9.043	  0.172	  0.021	  2.379	 10.754	 53.000	 11.296
          9.043	  0.172	  0.019	  2.379	 10.754	 53.000	 11.296
          9.044	  0.172	  0.018	  2.379	 10.754	 53.000	 11.296
          9.044	  0.172	  0.015	  2.379	 10.754	 53.000	 11.296
          9.045	  0.172	  0.011	  2.379	 10.754	 53.000	 11.296
          9.045	  0.172	  0.006	  2.379	 10.754	 53.000	 11.296
          9.046	  0.172	  0.002	  2.379	 10.754	 53.000	 11.296
          9.046	  0.172	 -0.002	  2.379	 10.754	 53.000	 11.296
          9.047	  0.172	 -0.002	  2.379	 10.754	 53.000	 11.296
          9.047	  0.172	 -0.006	  2.379	 10.754	 53.000	 11.296
          9.048	  0.172	 -0.009	  2.379	 10.754	 53.000	 11.296
          9.048	  0.175	 -0.009	  2.379	 10.754	 53.000	 11.296
          9.049	  0.175	 -0.010	  2.379	 10.754	 53.000	 11.296
          9.049	  0.175	 -0.010	  2.379	 10.754	 53.000	 11.296
          9.050	  0.175	 -0.004	  2.379	 10.754	 53.000	 11.296
          9.050	  0.172	  0.004	  2.379	 10.754	 53.000	 11.296
          9.051	  0.172	  0.011	  2.379	 10.754	 53.000	 11.296
          9.051	  0.172	  0.002	  2.379	 10.754	 53.000	 11.296
          9.052	  0.172	  0.016	  2.379	 10.754	 53.000	 11.296
          9.052	  0.172	  0.016	  2.379	 10.754	 53.000	 11.296
          9.053	  0.172	  0.016	  2.379	 10.754	 53.000	 11.296
          9.053	  0.172	  0.015	  2.379	 10.754	 53.000	 11.296
          9.054	  0.172	  0.012	  2.379	 10.754	 53.000	 11.296
          9.054	  0.175	  0.010	  2.379	 10.754	 53.000	 11.296
          9.055	  0.175	  0.010	  2.379	 10.754	 53.000	 11.296
          9.055	  0.175	  0.009	  2.379	 10.754	 53.000	 11.296
          9.056	  0.175	  0.008	  2.379	 10.754	 53.000	 11.296
          9.056	  0.171	  0.008	  2.379	 10.754	 53.000	 11.296
          9.057	  0.171	  0.002	  2.379	 10.754	 53.000	 11.296
          9.057	  0.171	  0.013	  2.379	 10.754	 53.000	 11.296
          9.058	  0.171	  0.015	  2.379	 10.754	 53.000	 11.296
          9.058	  0.173	  0.015	  2.379	 10.754	 53.000	 11.296
          9.059	  0.173	  0.012	  2.379	 10.754	 53.000	 11.296
          9.059	  0.173	  0.008	  2.379	 10.754	 53.000	 11.296
          9.060	  0.173	  0.005	  2.379	 10.754	 53.000	 11.296
          9.060	  0.171	  0.002	  2.379	 10.754	 53.000	 11.296
          9.061	  0.171	 -0.002	  2.379	 10.754	 53.000	 11.296
          9.061	  0.171	 -0.002	  2.379	 10.754	 53.000	 11.296
          9.062	  0.171	 -0.002	  2.379	 10.754	 53.000	 11.296
          9.062	  0.170	 -0.105	  2.379	 10.754	 53.000	 11.296
          9.063	  0.170	 -0.105	  2.379	 10.754	 53.000	 11.296
          9.064	  0.170	 -0.005	  2.379	 10.754	 53.000	 11.296
          9.064	  0.170	 -0.004	  2.379	 10.754	 53.000	 11.296
          9.065	  0.177	 -0.002	  2.379	 10.752	 53.000	 11.296
          9.065	  0.177	 -0.002	  2.379	 10.752	 53.000	 11.296
          9.066	  0.177	 -0.002	  2.379	 10.752	 53.000	 11.296
          9.066	  0.177	 -0.000	  2.379	 10.752	 53.000	 11.296
          9.067	  0.170	  0.001	  2.379	 10.752	 53.000	 11.296
          9.067	  0.170	 -0.001	  2.379	 10.752	 53.000	 11.296
          9.068	  0.170	 -0.006	  2.379	 10.752	 53.000	 11.296
          9.068	  0.170	 -0.105	  2.379	 10.752	 53.000	 11.296
          9.069	  0.172	 -0.004	  2.379	 10.752	 53.000	 11.296
          9.069	  0.172	 -0.001	  2.379	 10.752	 53.000	 11.296
          9.070	  0.172	 -0.000	  2.379	 10.752	 53.000	 11.296
          9.070	  0.172	  0.001	  2.379	 10.752	 53.000	 11.296
          9.071	  0.173	  0.002	  2.379	 10.752	 53.000	 11.296
          9.071	  0.173	  0.002	  2.379	 10.752	 53.000	 11.296
          9.072	  0.173	  0.002	  2.379	 10.752	 53.000	 11.296
          9.072	  0.173	  0.001	  2.379	 10.752	 53.000	 11.296
          9.073	  0.172	  0.001	  2.379	 10.752	 53.000	 11.296
          9.073	  0.172	  0.002	  2.379	 10.752	 53.000	 11.296
          9.074	  0.172	  0.002	  2.379	 10.752	 53.000	 11.296
          9.074	  0.172	  0.002	  2.379	 10.752	 53.000	 11.296
          9.075	  0.170	 -0.001	  2.379	 10.752	 53.000	 11.296
          9.075	  0.170	 -0.001	  2.379	 10.752	 53.000	 11.296
          9.076	  0.170	  0.002	  2.379	 10.752	 53.000	 11.296
          9.076	  0.170	  0.005	  2.379	 10.752	 53.000	 11.296
          9.077	  0.173	  0.006	  2.379	 10.752	 53.000	 11.296
          9.077	  0.173	  0.006	  2.379	 10.752	 53.000	 11.296
          9.078	  0.173	  0.004	  2.379	 10.752	 53.000	 11.296
          9.078	  0.173	  0.004	  2.379	 10.752	 53.000	 11.296
          9.079	  0.172	  0.005	  2.379	 10.752	 53.000	 11.296
          9.079	  0.172	  0.001	  2.379	 10.752	 53.000	 11.296
          9.080	  0.172	  0.004	  2.379	 10.752	 53.000	 11.296
          9.080	  0.172	  0.005	  2.379	 10.752	 53.000	 11.296
          9.081	  0.170	  0.005	  2.379	 10.752	 53.000	 11.296
          9.081	  0.170	  0.006	  2.379	 10.752	 53.000	 11.296
          9.082	  0.170	  0.006	  2.379	 10.752	 53.000	 11.296
          9.082	  0.170	  0.005	  2.379	 10.752	 53.000	 11.296
          9.083	  0.171	  0.004	  2.379	 10.752	 53.000	 11.296
          9.083	  0.171	  0.004	  2.379	 10.752	 53.000	 11.296
          9.084	  0.171	  0.004	  2.379	 10.752	 53.000	 11.296
          9.084	  0.171	  0.003	  2.379	 10.752	 53.000	 11.296
          9.085	  0.168	  0.002	  2.379	 10.752	 53.000	 11.296
          9.085	  0.168	  0.003	  2.379	 10.752	 53.000	 11.296
          9.086	  0.168	  0.002	  2.379	 10.752	 53.000	 11.296
          9.086	  0.168	  0.000	  2.379	 10.752	 53.000	 11.296
          9.087	  0.165	 -0.002	  2.379	 10.752	 53.000	 11.296
          9.087	  0.165	 -0.001	  2.379	 10.752	 53.000	 11.296
          9.088	  0.165	 -0.001	  2.379	 10.752	 53.000	 11.296
          9.088	  0.165	 -0.003	  2.379	 10.752	 53.000	 11.296
          9.089	  0.172	 -0.003	  2.379	 10.752	 53.000	 11.296
          9.089	  0.172	 -0.002	  2.379	 10.752	 53.000	 11.296
          9.090	  0.172	 -0.000	  2.379	 10.752	 53.000	 11.296
          9.090	  0.172	  0.002	  2.379	 10.752	 53.000	 11.296
          9.091	  0.161	  0.005	  2.379	 10.752	 53.000	 11.296
          9.091	  0.161	  0.006	  2.379	 10.752	 53.000	 11.296
          9.092	  0.161	  0.007	  2.379	 10.752	 53.000	 11.296
          9.092	  0.161	  0.007	  2.379	 10.752	 53.000	 11.296
          9.093	  0.164	  0.007	  2.379	 10.752	 53.000	 11.296
          9.093	  0.164	  0.009	  2.379	 10.752	 53.000	 11.296
          9.094	  0.164	  0.011	  2.379	 10.752	 53.000	 11.296
          9.094	  0.164	  0.011	  2.379	 10.752	 53.000	 11.296
          9.095	  0.156	  0.011	  2.379	 10.752	 53.000	 11.296
          9.095	  0.156	  0.013	  2.379	 10.752	 53.000	 11.296
          9.096	  0.156	  0.002	  2.379	 10.752	 53.000	 11.296
          9.096	  0.156	  0.016	  2.379	 10.752	 53.000	 11.296
          9.097	  0.157	  0.015	  2.379	 10.749	 53.000	 11.146
          9.097	  0.157	  0.015	  2.379	 10.749	 53.000	 11.146
          9.098	  0.157	  0.018	  2.379	 10.749	 53.000	 11.146
          9.098	  0.157	  0.018	  2.379	 10.749	 53.000	 11.146
          9.099	  0.154	  0.016	  2.379	 10.749	 53.000	 11.146
          9.099	  0.154	  0.013	  2.379	 10.749	 53.000	 11.146
          9.100	  0.154	  0.012	  2.379	 10.749	 53.000	 11.146
          9.100	  0.154	  0.013	  2.379	 10.749	 53.000	 11.146
          9.101	  0.153	  0.013	  2.379	 10.749	 53.000	 11.146
          9.101	  0.153	  0.002	  2.379	 10.749	 53.000	 11.146
          9.102	  0.153	  0.007	  2.379	 10.749	 53.000	 11.146
          9.102	  0.153	  0.005	  2.379	 10.749	 53.000	 11.146
          9.103	  0.149	  0.004	  2.379	 10.749	 53.000	 11.146
          9.103	  0.149	  0.005	  2.379	 10.749	 53.000	 11.146
          9.104	  0.149	  0.007	  2.379	 10.749	 53.000	 11.146
          9.104	  0.149	  0.011	  2.379	 10.749	 53.000	 11.146
          9.105	  0.144	  0.016	  2.379	 10.749	 53.000	 11.146
          9.105	  0.144	  0.021	  2.379	 10.749	 53.000	 11.146
          9.106	  0.144	  0.027	  2.379	 10.749	 53.000	 11.146
          9.106	  0.144	  0.031	  2.379	 10.749	 53.000	 11.146
          9.107	  0.144	  0.002	  2.379	 10.749	 53.000	 11.146
          9.107	  0.144	  0.034	  2.379	 10.749	 53.000	 11.146
          9.108	  0.144	  0.035	  2.379	 10.749	 53.000	 11.146
          9.108	  0.144	  0.034	  2.379	 10.749	 53.000	 11.146
          9.109	  0.140	  0.032	  2.379	 10.749	 53.000	 11.146
          9.109	  0.140	  0.028	  2.379	 10.749	 53.000	 11.146
          9.110	  0.140	  0.025	  2.379	 10.749	 53.000	 11.146
          9.110	  0.140	  0.022	  2.379	 10.749	 53.000	 11.146
          9.111	  0.138	  0.021	  2.379	 10.749	 53.000	 11.146
          9.111	  0.138	  0.018	  2.379	 10.749	 53.000	 11.146
          9.112	  0.138	  0.016	  2.379	 10.749	 53.000	 11.146
          9.112	  0.138	  0.002	  2.379	 10.749	 53.000	 11.146
          9.113	  0.134	  0.002	  2.379	 10.749	 53.000	 11.146
          9.113	  0.134	  0.010	  2.379	 10.749	 53.000	 11.146
          9.114	  0.134	  0.009	  2.379	 10.749	 53.000	 11.146
          9.114	  0.134	  0.011	  2.379	 10.749	 53.000	 11.146
          9.115	  0.131	  0.016	  2.379	 10.749	 53.000	 11.146
          9.115	  0.131	  0.021	  2.379	 10.749	 53.000	 11.146
          9.116	  0.131	  0.022	  2.379	 10.749	 53.000	 11.146
          9.116	  0.131	  0.024	  2.379	 10.749	 53.000	 11.146
          9.117	  0.129	  0.025	  2.379	 10.749	 53.000	 11.146
          9.117	  0.129	  0.026	  2.379	 10.749	 53.000	 11.146
          9.118	  0.129	  0.002	  2.379	 10.749	 53.000	 11.146
          9.118	  0.129	  0.022	  2.379	 10.749	 53.000	 11.146
          9.119	  0.125	  0.021	  2.379	 10.749	 53.000	 11.146
          9.119	  0.125	  0.020	  2.379	 10.749	 53.000	 11.146
          9.120	  0.125	  0.017	  2.379	 10.749	 53.000	 11.146
          9.120	  0.125	  0.017	  2.379	 10.749	 53.000	 11.146
          9.121	  0.120	  0.023	  2.379	 10.749	 53.000	 11.146
          9.121	  0.120	  0.025	  2.379	 10.749	 53.000	 11.146
          9.122	  0.120	  0.023	  2.379	 10.749	 53.000	 11.146
          9.122	  0.120	  0.023	  2.379	 10.749	 53.000	 11.146
          9.123	  0.118	  0.021	  2.379	 10.749	 53.000	 11.146
          9.123	  0.118	  0.002	  2.379	 10.749	 53.000	 11.146
          9.124	  0.118	  0.005	  2.379	 10.749	 53.000	 11.146
          9.124	  0.118	  0.001	  2.379	 10.749	 53.000	 11.146
          9.125	  0.111	 -0.004	  2.379	 10.749	 53.000	 11.146
          9.126	  0.111	 -0.008	  2.379	 10.749	 53.000	 11.146
          9.126	  0.111	 -0.011	  2.379	 10.749	 53.000	 11.146
          9.127	  0.111	 -0.013	  2.379	 10.749	 53.000	 11.146
          9.127	  0.109	 -0.016	  2.379	 10.749	 53.000	 11.146
          9.128	  0.109	 -0.018	  2.379	 10.749	 53.000	 11.146
          9.128	  0.109	 -0.019	  2.379	 10.749	 53.000	 11.146
          9.129	  0.109	 -0.018	  2.379	 10.749	 53.000	 11.146
          9.129	  0.103	 -0.105	  2.379	 10.749	 53.000	 11.146
          9.130	  0.103	 -0.105	  2.379	 10.749	 53.000	 11.146
          9.130	  0.103	 -0.015	  2.379	 10.749	 53.000	 11.146
          9.131	  0.103	 -0.011	  2.379	 10.749	 53.000	 11.146
          9.131	  0.096	 -0.008	  2.379	 10.749	 53.000	 11.146
          9.132	  0.096	 -0.005	  2.379	 10.749	 53.000	 11.146
          9.132	  0.096	 -0.002	  2.379	 10.749	 53.000	 11.146
          9.133	  0.096	  0.003	  2.379	 10.749	 53.000	 11.146
          9.133	  0.090	  0.007	  2.379	 10.749	 53.000	 11.146
          9.134	  0.090	  0.011	  2.379	 10.749	 53.000	 11.146
          9.134	  0.090	  0.016	  2.379	 10.749	 53.000	 11.146
          9.135	  0.090	  0.001	  2.379	 10.749	 53.000	 11.146
          9.135	  0.088	  0.018	  2.379	 10.749	 53.000	 11.146
          9.136	  0.088	  0.018	  2.379	 10.749	 53.000	 11.146
          9.136	  0.088	  0.018	  2.379	 10.749	 53.000	 11.146
          9.137	  0.088	  0.013	  2.379	 10.749	 53.000	 11.146
          9.137	  0.085	  0.011	  2.379	 10.749	 53.000	 11.146
          9.138	  0.085	  0.014	  2.379	 10.749	 53.000	 11.146
          9.138	  0.085	  0.016	  2.379	 10.749	 53.000	 11.146
          9.139	  0.085	  0.014	  2.379	 10.749	 53.000	 11.146
          9.139	  0.087	  0.014	  2.379	 10.749	 53.000	 11.146
          9.140	  0.087	  0.016	  2.379	 10.749	 53.000	 11.146
          9.140	  0.087	  0.002	  2.379	 10.749	 53.000	 11.146
          9.141	  0.087	  0.001	  2.379	 10.749	 53.000	 11.146
          9.141	  0.085	  0.018	  2.379	 10.749	 53.000	 11.146
          9.142	  0.085	  0.018	  2.379	 10.749	 53.000	 11.146
          9.142	  0.085	  0.016	  2.379	 10.749	 53.000	 11.146
          9.143	  0.085	  0.012	  2.379	 10.749	 53.000	 11.146
          9.143	  0.083	  0.009	  2.379	 10.749	 53.000	 11.146
          9.144	  0.083	  0.007	  2.379	 10.749	 53.000	 11.146
          9.144	  0.083	  0.005	  2.379	 10.749	 53.000	 11.146
          9.145	  0.083	  0.005	  2.379	 10.749	 53.000	 11.146
          9.145	  0.084	  0.004	  2.379	 10.749	 53.000	 11.146
          9.146	  0.084	  0.002	  2.379	 10.749	 53.000	 11.146
          9.146	  0.084	  0.002	  2.379	 10.749	 53.000	 11.146
          9.147	  0.084	  0.002	  2.379	 10.749	 53.000	 11.146
          9.147	  0.090	  0.003	  2.379	 10.749	 53.000	 11.146
          9.148	  0.090	  0.003	  2.379	 10.749	 53.000	 11.146
          9.148	  0.090	  0.003	  2.379	 10.749	 53.000	 11.146
          9.149	  0.090	  0.002	  2.379	 10.749	 53.000	 11.146
          9.149	  0.093	 -0.001	  2.379	 10.749	 53.000	 11.146
          9.150	  0.093	 -0.003	  2.379	 10.749	 53.000	 11.146
          9.150	  0.093	 -0.004	  2.379	 10.749	 53.000	 11.146
          9.151	  0.093	 -0.003	  2.379	 10.749	 53.000	 11.146
          9.151	  0.095	 -0.105	  2.379	 10.749	 53.000	 11.146
          9.152	  0.095	 -0.007	  2.379	 10.749	 53.000	 11.146
          9.152	  0.095	 -0.009	  2.379	 10.749	 53.000	 11.146
          9.153	  0.095	 -0.010	  2.379	 10.749	 53.000	 11.146
          9.153	  0.100	 -0.010	  2.379	 10.749	 53.000	 11.146
          9.154	  0.100	 -0.010	  2.379	 10.749	 53.000	 11.146
          9.154	  0.100	 -0.010	  2.379	 10.749	 53.000	 11.146
          9.155	  0.100	 -0.009	  2.379	 10.749	 53.000	 11.146
          9.155	  0.101	 -0.009	  2.379	 10.749	 53.000	 11.146
          9.156	  0.101	 -0.010	  2.379	 10.749	 53.000	 11.146
          9.156	  0.101	 -0.009	  2.379	 10.749	 53.000	 11.146
          9.157	  0.101	 -0.105	  2.379	 10.749	 53.000	 11.146
          9.157	  0.105	 -0.006	  2.379	 10.749	 53.000	 11.146
          9.158	  0.105	 -0.003	  2.379	 10.749	 53.000	 11.146
          9.158	  0.105	 -0.001	  2.379	 10.749	 53.000	 11.146
          9.159	  0.105	 -0.000	  2.379	 10.749	 53.000	 11.146
          9.159	  0.106	 -0.000	  2.379	 10.749	 53.000	 11.146
          9.160	  0.106	  0.001	  2.379	 10.749	 53.000	 11.146
          9.160	  0.106	  0.002	  2.379	 10.749	 53.000	 11.146
          9.161	  0.106	  0.003	  2.379	 10.749	 53.000	 11.146
          9.161	  0.109	  0.002	  2.377	 10.747	 53.000	 11.074
          9.162	  0.109	  0.003	  2.377	 10.747	 53.000	 11.074
          9.162	  0.109	  0.002	  2.377	 10.747	 53.000	 11.074
          9.163	  0.109	  0.004	  2.377	 10.747	 53.000	 11.074
          9.163	  0.111	  0.007	  2.377	 10.747	 53.000	 11.074
          9.164	  0.111	  0.008	  2.377	 10.747	 53.000	 11.074
          9.164	  0.111	  0.008	  2.377	 10.747	 53.000	 11.074
          9.165	  0.111	  0.009	  2.377	 10.747	 53.000	 11.074
          9.165	  0.115	  0.009	  2.377	 10.747	 53.000	 11.074
          9.166	  0.115	  0.009	  2.377	 10.747	 53.000	 11.074
          9.166	  0.115	  0.008	  2.377	 10.747	 53.000	 11.074
          9.167	  0.115	  0.010	  2.377	 10.747	 53.000	 11.074
          9.167	  0.118	  0.011	  2.377	 10.747	 53.000	 11.074
          9.168	  0.118	  0.002	  2.377	 10.747	 53.000	 11.074
          9.168	  0.118	  0.013	  2.377	 10.747	 53.000	 11.074
          9.169	  0.118	  0.013	  2.377	 10.747	 53.000	 11.074
          9.169	  0.117	  0.011	  2.377	 10.747	 53.000	 11.074
          9.170	  0.117	  0.007	  2.377	 10.747	 53.000	 11.074
          9.170	  0.117	  0.005	  2.377	 10.747	 53.000	 11.074
          9.171	  0.117	  0.002	  2.377	 10.747	 53.000	 11.074
          9.171	  0.123	 -0.001	  2.377	 10.747	 53.000	 11.074
          9.172	  0.123	 -0.006	  2.377	 10.747	 53.000	 11.074
          9.172	  0.123	 -0.009	  2.377	 10.747	 53.000	 11.074
          9.173	  0.123	 -0.014	  2.377	 10.747	 53.000	 11.074
          9.173	  0.120	 -0.105	  2.377	 10.747	 53.000	 11.074
          9.174	  0.120	 -0.021	  2.377	 10.747	 53.000	 11.074
          9.174	  0.120	 -0.019	  2.377	 10.747	 53.000	 11.074
          9.175	  0.120	 -0.016	  2.377	 10.747	 53.000	 11.074
          9.175	  0.123	 -0.013	  2.377	 10.747	 53.000	 11.074
          9.176	  0.123	 -0.011	  2.377	 10.747	 53.000	 11.074
          9.176	  0.123	 -0.006	  2.377	 10.747	 53.000	 11.074
          9.177	  0.123	 -0.004	  2.377	 10.747	 53.000	 11.074
          9.177	  0.123	 -0.005	  2.377	 10.747	 53.000	 11.074
          9.178	  0.123	 -0.009	  2.377	 10.747	 53.000	 11.074
          9.178	  0.123	 -0.010	  2.377	 10.747	 53.000	 11.074
          9.179	  0.123	 -0.105	  2.377	 10.747	 53.000	 11.074
          9.179	  0.122	 -0.006	  2.377	 10.747	 53.000	 11.074
          9.180	  0.122	 -0.004	  2.377	 10.747	 53.000	 11.074
          9.180	  0.122	 -0.003	  2.377	 10.747	 53.000	 11.074
          9.181	  0.122	 -0.001	  2.377	 10.747	 53.000	 11.074
          9.181	  0.125	 -0.000	  2.377	 10.747	 53.000	 11.074
          9.182	  0.125	  0.004	  2.377	 10.747	 53.000	 11.074
          9.182	  0.125	  0.009	  2.377	 10.747	 53.000	 11.074
          9.183	  0.125	  0.009	  2.377	 10.747	 53.000	 11.074
          9.183	  0.127	  0.006	  2.377	 10.747	 53.000	 11.074
          9.184	  0.127	  0.005	  2.377	 10.747	 53.000	 11.074
          9.184	  0.127	  0.002	  2.377	 10.747	 53.000	 11.074
          9.185	  0.127	  0.006	  2.377	 10.747	 53.000	 11.074
          9.185	  0.127	  0.006	  2.377	 10.747	 53.000	 11.074
          9.186	  0.127	  0.004	  2.377	 10.747	 53.000	 11.074
          9.186	  0.127	  0.002	  2.377	 10.747	 53.000	 11.074
          9.187	  0.127	  0.000	  2.377	 10.747	 53.000	 11.074
          9.188	  0.128	  0.000	  2.377	 10.747	 53.000	 11.074
          9.188	  0.128	  0.000	  2.377	 10.747	 53.000	 11.074
          9.189	  0.128	 -0.001	  2.377	 10.747	 53.000	 11.074
          9.189	  0.128	 -0.001	  2.377	 10.747	 53.000	 11.074
          9.190	  0.133	 -0.000	  2.377	 10.747	 53.000	 11.074
          9.190	  0.133	 -0.105	  2.377	 10.747	 53.000	 11.074
          9.191	  0.133	 -0.002	  2.377	 10.747	 53.000	 11.074
          9.191	  0.133	 -0.003	  2.377	 10.747	 53.000	 11.074
          9.192	  0.128	 -0.003	  2.377	 10.747	 53.000	 11.074
          9.192	  0.128	 -0.003	  2.377	 10.747	 53.000	 11.074
          9.193	  0.128	 -0.004	  2.377	 10.747	 53.000	 11.074
          9.193	  0.128	 -0.004	  2.377	 10.747	 53.000	 11.074
          9.194	  0.123	 -0.004	  2.377	 10.747	 53.000	 11.074
          9.194	  0.123	 -0.004	  2.377	 10.747	 53.000	 11.074
          9.195	  0.123	 -0.004	  2.377	 10.747	 53.000	 11.074
          9.195	  0.123	 -0.005	  2.377	 10.747	 53.000	 11.074
          9.196	  0.127	 -0.105	  2.377	 10.747	 53.000	 11.074
          9.196	  0.127	 -0.003	  2.377	 10.747	 53.000	 11.074
          9.197	  0.127	 -0.001	  2.377	 10.747	 53.000	 11.074
          9.197	  0.127	 -0.002	  2.377	 10.747	 53.000	 11.074
          9.198	  0.131	 -0.002	  2.377	 10.747	 53.000	 11.074
          9.198	  0.131	  0.003	  2.377	 10.747	 53.000	 11.074
          9.199	  0.131	  0.004	  2.377	 10.747	 53.000	 11.074
          9.199	  0.131	  0.003	  2.377	 10.747	 53.000	 11.074
          9.200	  0.132	  0.003	  2.377	 10.747	 53.000	 11.074
          9.200	  0.132	  0.003	  2.377	 10.747	 53.000	 11.074
          9.201	  0.132	  0.004	  2.377	 10.747	 53.000	 11.074
          9.201	  0.132	  0.001	  2.377	 10.747	 53.000	 11.074
          9.202	  0.126	  0.006	  2.377	 10.747	 53.000	 11.074
          9.202	  0.126	  0.006	  2.377	 10.747	 53.000	 11.074
          9.203	  0.126	  0.003	  2.377	 10.747	 53.000	 11.074
          9.203	  0.126	  0.000	  2.377	 10.747	 53.000	 11.074
          9.204	  0.128	 -0.002	  2.377	 10.747	 53.000	 11.074
          9.204	  0.128	 -0.002	  2.377	 10.747	 53.000	 11.074
          9.205	  0.128	 -0.002	  2.377	 10.747	 53.000	 11.074
          9.205	  0.128	 -0.003	  2.377	 10.747	 53.000	 11.074
          9.206	  0.133	 -0.003	  2.377	 10.747	 53.000	 11.074
          9.206	  0.133	 -0.001	  2.377	 10.747	 53.000	 11.074
          9.207	  0.133	  0.002	  2.377	 10.747	 53.000	 11.074
          9.207	  0.133	  0.002	  2.377	 10.747	 53.000	 11.074
          9.208	  0.129	  0.004	  2.377	 10.747	 53.000	 11.074
          9.208	  0.129	  0.006	  2.377	 10.747	 53.000	 11.074
          9.209	  0.129	  0.007	  2.377	 10.747	 53.000	 11.074
          9.209	  0.129	  0.007	  2.377	 10.747	 53.000	 11.074
          9.210	  0.128	  0.008	  2.377	 10.747	 53.000	 11.074
          9.210	  0.128	  0.008	  2.377	 10.747	 53.000	 11.074
          9.211	  0.128	  0.006	  2.377	 10.747	 53.000	 11.074
          9.211	  0.128	  0.006	  2.377	 10.747	 53.000	 11.074
          9.212	  0.128	  0.006	  2.377	 10.747	 53.000	 11.074
          9.212	  0.128	  0.002	  2.377	 10.747	 53.000	 11.074
          9.213	  0.128	  0.004	  2.377	 10.747	 53.000	 11.074
          9.213	  0.128	  0.004	  2.377	 10.747	 53.000	 11.074
          9.214	  0.132	  0.002	  2.377	 10.747	 53.000	 11.074
          9.214	  0.132	  0.000	  2.377	 10.747	 53.000	 11.074
          9.215	  0.132	 -0.002	  2.377	 10.747	 53.000	 11.074
          9.215	  0.132	 -0.004	  2.377	 10.747	 53.000	 11.074
          9.216	  0.131	 -0.005	  2.377	 10.747	 53.000	 11.074
          9.216	  0.131	 -0.006	  2.377	 10.747	 53.000	 11.074
          9.217	  0.131	 -0.008	  2.377	 10.747	 53.000	 11.074
          9.217	  0.131	 -0.008	  2.377	 10.747	 53.000	 11.074
          9.218	  0.129	 -0.105	  2.377	 10.747	 53.000	 11.074
          9.218	  0.129	 -0.002	  2.377	 10.747	 53.000	 11.074
          9.219	  0.129	  0.002	  2.377	 10.747	 53.000	 11.074
          9.219	  0.129	  0.004	  2.377	 10.747	 53.000	 11.074
          9.220	  0.129	  0.006	  2.377	 10.747	 53.000	 11.074
          9.220	  0.129	  0.008	  2.377	 10.747	 53.000	 11.074
          9.221	  0.129	  0.010	  2.377	 10.747	 53.000	 11.074
          9.221	  0.129	  0.014	  2.377	 10.747	 53.000	 11.074
          9.222	  0.134	  0.020	  2.377	 10.747	 53.000	 11.074
          9.222	  0.134	  0.023	  2.377	 10.747	 53.000	 11.074
          9.223	  0.134	  0.023	  2.377	 10.747	 53.000	 11.074
          9.223	  0.134	  0.002	  2.377	 10.747	 53.000	 11.074
          9.224	  0.132	  0.002	  2.377	 10.747	 53.000	 11.074
