   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	   RESP
       2508.581	 -0.013	 -0.009	  2.675	 19.224	 81.000	 12.098
       2508.645	  0.012	 -0.013	  2.675	 19.224	106.000	 12.164
       2508.710	  0.020	 -0.003	  2.675	 19.224	106.000	 12.164
       2508.774	  0.031	 -0.002	  2.672	 19.223	106.000	 12.150
       2508.839	  0.031	 -0.002	  2.672	 19.223	106.000	 12.130
       2508.903	  0.023	 -0.004	  2.672	 19.217	106.000	 12.110
       2508.968	  0.034	 -0.003	  2.672	 19.216	106.000	 12.094
       2509.032	 -0.420	 -0.003	  2.671	 19.211	106.000	 12.076
       2509.097	  0.062	 -0.004	  2.671	 19.207	106.000	 12.070
       2509.161	  0.075	 -0.004	  2.670	 19.208	106.000	 12.064
       2509.226	  0.055	 -0.001	  2.670	 19.215	106.000	 12.050
       2509.290	  0.012	 -0.009	  2.671	 19.213	106.000	 12.018
       2509.355	  0.037	 -0.012	  2.670	 19.210	 81.000	 11.986
       2509.419	  0.040	  0.002	  2.668	 19.195	 81.000	 11.950
       2509.484	  0.018	 -0.001	  2.668	 19.190	 81.000	 11.916
       2509.548	  0.010	 -0.008	  2.667	 19.186	 81.000	 11.906
       2509.613	 -0.001	 -0.000	  2.667	 19.182	 81.000	 11.888
       2509.677	 -0.298	 -0.002	  2.667	 19.181	 81.000	 11.832
       2509.742	 -0.067	 -0.006	  2.667	 19.179	 81.000	 11.732
       2509.806	  0.063	 -0.003	  2.670	 19.177	 81.000	 11.650
       2509.871	  0.047	  0.001	  2.667	 19.172	 81.000	 11.626
       2509.935	 -0.010	 -0.000	  2.667	 19.171	 81.000	 11.690
       2510.000	  0.008	 -0.011	  2.667	 19.176	 81.000	 11.776
       2510.065	  0.012	 -0.007	  2.666	 19.177	 81.000	 11.784
       2510.129	  0.006	 -0.004	  2.666	 19.170	 81.000	 11.750
       2510.194	  0.000	 -0.006	  2.665	 19.166	 81.000	 11.716
       2510.258	 -0.001	 -0.005	  2.665	 19.165	 81.000	 11.686
       2510.323	 -0.012	 -0.001	  2.665	 19.165	 81.000	 11.738
       2510.387	 -0.214	 -0.005	  2.665	 19.160	 81.000	 11.784
       2510.452	 -0.158	 -0.004	  2.665	 19.165	 81.000	 11.836
       2510.516	  0.046	 -0.004	  2.665	 19.165	 81.000	 11.860
       2510.581	  0.039	  0.002	  2.665	 19.161	 81.000	 11.872
       2510.645	 -0.021	  0.000	  2.662	 19.152	 81.000	 11.908
       2510.710	  0.013	 -0.013	  2.662	 19.153	 97.000	 11.942
       2510.774	  0.034	 -0.014	  2.662	 19.153	 97.000	 11.954
       2510.839	  0.030	 -0.007	  2.662	 19.147	 97.000	 11.962
       2510.903	  0.034	 -0.001	  2.662	 19.144	 97.000	 11.980
       2510.968	  0.038	 -0.007	  2.660	 19.142	 97.000	 11.974
       2511.032	  0.027	 -0.006	  2.660	 19.144	 97.000	 11.952
       2511.097	  0.007	  0.004	  2.660	 19.145	 97.000	 11.926
       2511.161	 -0.307	 -0.003	  0.000	 19.141	 97.000	 11.864
       2511.226	  0.100	 -0.002	  2.660	 19.134	 83.000	 11.810
       2511.290	  0.094	 -0.001	  2.657	 19.127	 83.000	 11.828
       2511.355	  0.045	  0.004	  2.658	 19.123	 83.000	 11.906
       2511.419	  0.026	 -0.008	  2.657	 19.123	 83.000	 11.986
       2511.484	  0.038	 -0.007	  2.657	 19.122	 83.000	 12.058
       2511.548	  0.031	 -0.004	  2.657	 19.122	 83.000	 12.084
       2511.613	  0.029	 -0.004	  2.657	 19.120	 83.000	 12.080
       2511.677	  0.030	 -0.006	  2.657	 19.120	 83.000	 12.050
       2511.742	  0.023	 -0.003	  2.656	 19.114	 83.000	 12.016
       2511.806	 -0.375	 -0.005	  2.655	 19.114	 83.000	 11.984
       2511.871	  0.086	 -0.008	  2.655	 19.115	 82.000	 11.986
       2511.935	  0.087	 -0.005	  2.655	 19.110	 82.000	 12.002
       2512.000	  0.062	  0.003	  2.655	 19.107	 82.000	 12.024
       2512.065	  0.028	 -0.010	  2.655	 19.107	 82.000	 12.072
       2512.129	  0.046	 -0.012	  2.654	 19.107	 82.000	 12.070
       2512.194	  0.040	 -0.008	  2.653	 19.104	 82.000	 11.994
       2512.258	  0.033	 -0.007	  2.650	 19.105	 82.000	 12.016
       2512.323	  0.024	 -0.003	  2.650	 19.100	 82.000	 12.126
       2512.387	  0.054	 -0.002	  2.650	 19.098	 82.000	 12.160
       2512.452	 -0.367	 -0.003	  2.650	 19.097	 82.000	 12.176
       2512.516	  0.066	  0.001	  2.650	 19.095	 85.000	 12.126
       2512.581	  0.056	  0.003	  2.650	 19.088	 85.000	 12.074
       2512.645	  0.016	 -0.016	  2.650	 19.074	 85.000	 12.050
       2512.710	  0.016	 -0.016	  2.650	 19.074	 85.000	 12.084
       2512.774	  0.043	 -0.006	  2.650	 19.082	 85.000	 12.184
       2512.839	  0.028	 -0.002	  2.650	 19.082	 85.000	 12.276
       2512.903	  0.021	 -0.004	  2.650	 19.084	 85.000	 12.292
       2512.968	  0.015	 -0.005	  2.648	 19.082	 85.000	 12.260
       2513.032	 -0.306	 -0.003	  2.648	 19.079	 85.000	 12.204
       2513.097	 -0.017	 -0.006	  2.648	 19.078	 85.000	 12.172
       2513.161	  0.072	 -0.002	  2.646	 19.077	 85.000	 12.196
       2513.226	  0.071	  0.001	  2.646	 19.074	 85.000	 12.290
       2513.290	  0.014	 -0.006	  2.645	 19.069	 85.000	 12.290
       2513.355	  0.040	 -0.009	  2.645	 19.066	 85.000	 12.168
       2513.419	  0.027	 -0.007	  2.645	 19.062	 85.000	 12.036
       2513.484	  0.021	 -0.006	  2.645	 19.058	 85.000	 11.940
       2513.548	  0.017	 -0.003	  2.645	 19.053	 85.000	 11.936
       2513.613	  0.023	 -0.006	  2.645	 19.050	 85.000	 11.976
       2513.677	 -0.391	  0.000	  2.643	 19.052	190.000	 12.030
       2513.742	  0.066	 -0.004	  2.643	 19.055	190.000	 12.046
       2513.806	  0.075	 -0.002	  2.643	 19.052	190.000	 12.010
       2513.871	  0.062	 -0.006	  2.643	 19.051	190.000	 11.992
       2513.935	  0.007	 -0.004	  2.643	 19.049	190.000	 11.994
       2514.000	  0.017	 -0.006	  2.643	 19.046	155.000	 11.964
       2514.065	  0.014	 -0.005	  2.641	 19.048	155.000	 11.932
       2514.129	  0.005	 -0.007	  2.641	 19.050	155.000	 11.910
       2514.194	  0.003	 -0.011	  2.640	 19.048	155.000	 11.914
       2514.258	 -0.002	 -0.001	  2.640	 19.047	155.000	 11.906
       2514.323	  0.009	 -0.007	  2.640	 19.046	155.000	 11.892
       2514.387	 -0.381	 -0.001	  2.640	 19.045	155.000	 11.916
       2514.452	  0.052	 -0.004	  2.640	 19.045	155.000	 11.876
       2514.516	  0.064	 -0.002	  2.639	 19.045	155.000	 11.816
       2514.581	  0.053	 -0.004	  2.638	 19.042	155.000	 11.798
       2514.645	  0.009	 -0.010	  2.638	 19.042	155.000	 11.816
       2514.710	  0.032	 -0.009	  2.638	 19.038	155.000	 11.818
       2514.774	  0.030	 -0.002	  2.635	 19.036	155.000	 11.786
       2514.839	  0.022	 -0.006	  2.635	 19.032	155.000	 11.760
       2514.903	  0.017	  0.001	  2.635	 19.028	155.000	 11.762
       2514.968	  0.027	  0.002	  2.635	 19.023	155.000	 11.776
       2515.032	  0.016	 -0.014	  2.635	 19.026	155.000	 11.806
       2515.097	  0.008	 -0.009	  2.635	 19.030	155.000	 11.818
       2515.161	  0.060	 -0.001	  2.634	 19.030	155.000	 11.842
       2515.226	  0.055	  0.002	  2.633	 19.028	155.000	 11.832
       2515.290	 -0.003	 -0.004	  2.633	 19.027	155.000	 11.798
       2515.355	  0.036	 -0.006	  2.633	 19.027	155.000	 11.778
       2515.419	  0.034	 -0.001	  2.633	 19.026	155.000	 11.770
       2515.484	  0.034	 -0.001	  2.633	 19.026	155.000	 11.772
       2515.548	  0.034	 -0.005	  2.630	 19.025	155.000	 11.782
       2515.613	  0.043	 -0.007	  2.631	 19.025	155.000	 11.818
       2515.677	 -0.361	 -0.005	  2.630	 19.021	155.000	 11.848
       2515.742	  0.099	 -0.005	  2.630	 19.017	155.000	 11.866
       2515.806	  0.117	 -0.013	  2.630	 19.015	155.000	 11.860
       2515.871	  0.112	 -0.001	  2.630	 19.020	155.000	 11.848
       2515.935	  0.058	 -0.005	  2.630	 19.015	155.000	 11.826
       2516.000	  0.079	 -0.009	  2.629	 19.012	155.000	 11.844
       2516.065	  0.080	 -0.007	  2.628	 19.008	155.000	 11.838
       2516.129	  0.075	 -0.005	  2.628	 19.007	155.000	 11.832
       2516.194	  0.074	  0.001	  2.628	 19.003	155.000	 11.852
       2516.258	  0.070	 -0.006	  2.628	 18.998	155.000	 11.884
       2516.323	  0.063	 -0.003	  2.628	 18.994	155.000	 11.918
       2516.387	 -0.190	 -0.003	  2.625	 18.992	155.000	 11.966
       2516.452	 -0.051	 -0.005	  2.625	 18.990	 82.000	 12.010
       2516.516	  0.125	 -0.003	  2.625	 18.990	 82.000	 12.046
       2516.581	  0.131	 -0.003	  2.625	 18.990	 82.000	 12.072
       2516.645	  0.087	 -0.004	  2.625	 18.988	 82.000	 12.102
       2516.710	  0.082	 -0.007	  0.000	 18.987	 82.000	 12.146
       2516.774	  0.095	 -0.008	  2.625	 18.983	 82.000	 12.176
       2516.839	  0.089	 -0.007	  2.625	 18.979	 82.000	 12.224
       2516.903	  0.087	 -0.003	  2.624	 18.976	 82.000	 12.256
       2516.968	  0.083	 -0.008	  2.623	 18.974	 82.000	 12.276
       2517.032	  0.070	 -0.008	  2.623	 18.973	 82.000	 12.352
       2517.097	  0.101	 -0.001	  2.623	 18.970	 82.000	 12.404
       2517.161	 -0.344	 -0.007	  2.623	 18.966	 82.000	 12.424
       2517.226	  0.123	 -0.001	  2.621	 18.965	 81.000	 12.458
       2517.290	  0.120	 -0.001	  2.623	 18.963	 81.000	 12.508
       2517.355	  0.079	 -0.002	  2.621	 18.963	 81.000	 12.514
       2517.419	  0.062	 -0.013	  2.620	 18.963	 81.000	 12.518
       2517.484	  0.085	 -0.011	  2.620	 18.966	 81.000	 12.502
       2517.548	  0.082	 -0.002	  2.620	 18.968	 81.000	 12.484
       2517.613	  0.075	 -0.005	  2.620	 18.964	 81.000	 12.482
       2517.677	  0.072	 -0.004	  2.620	 18.959	 81.000	 12.486
       2517.742	  0.059	 -0.005	  2.620	 18.954	 81.000	 12.490
       2517.806	 -0.333	 -0.003	  2.620	 18.951	 81.000	 12.514
       2517.871	  0.115	 -0.009	  2.619	 18.949	 84.000	 12.522
       2517.935	  0.123	  0.002	  2.618	 18.943	 84.000	 12.508
       2518.000	  0.102	  0.005	  2.618	 18.939	 84.000	 12.500
       2518.065	  0.084	 -0.008	  2.618	 18.938	 84.000	 12.486
       2518.129	  0.117	 -0.011	  2.616	 18.938	 84.000	 12.506
       2518.194	  0.114	 -0.004	  2.615	 18.934	 84.000	 12.524
       2518.258	  0.104	 -0.010	  2.615	 18.933	 84.000	 12.518
       2518.323	  0.090	 -0.004	  2.615	 18.929	 84.000	 12.538
       2518.387	  0.068	 -0.006	  2.615	 18.924	 84.000	 12.544
       2518.452	  0.069	 -0.009	  2.615	 18.921	 84.000	 12.526
       2518.516	 -0.382	 -0.009	  2.615	 18.923	 84.000	 12.540
       2518.581	  0.096	  0.001	  2.615	 18.920	 83.000	 12.530
       2518.645	  0.099	 -0.004	  2.615	 18.918	 83.000	 12.522
       2518.710	  0.071	 -0.000	  2.615	 18.916	 83.000	 12.508
       2518.774	  0.022	 -0.016	  2.614	 18.918	 83.000	 12.456
       2518.839	  0.036	 -0.007	  2.613	 18.918	 83.000	 12.370
       2518.903	  0.039	 -0.004	  2.613	 18.919	 83.000	 12.372
       2518.968	  0.031	 -0.004	  2.613	 18.916	 83.000	 12.400
       2519.032	  0.039	 -0.003	  2.613	 18.913	 83.000	 12.446
       2519.097	  0.044	 -0.002	  2.613	 18.909	 83.000	 12.502
       2519.161	  0.063	 -0.001	  2.611	 18.905	 83.000	 12.448
       2519.226	 -0.349	 -0.003	  2.610	 18.905	 83.000	 12.414
       2519.290	  0.114	 -0.004	  2.610	 18.903	 83.000	 12.382
       2519.355	  0.122	 -0.001	  2.610	 18.899	 83.000	 12.358
       2519.419	  0.105	  0.004	  2.610	 18.894	 83.000	 12.352
       2519.484	  0.047	 -0.008	  2.610	 18.892	 83.000	 12.240
       2519.548	  0.054	 -0.011	  2.609	 18.891	 83.000	 12.186
       2519.613	  0.045	 -0.000	  2.608	 18.889	 83.000	 12.240
       2519.677	  0.040	 -0.005	  2.608	 18.887	 83.000	 12.186
       2519.742	  0.037	 -0.007	  2.608	 18.883	 83.000	 12.452
       2519.806	  0.025	 -0.007	  2.608	 18.882	 83.000	 12.518
       2519.871	  0.040	 -0.002	  2.608	 18.879	 83.000	 12.402
       2519.935	 -0.367	  0.003	  2.608	 18.878	 83.000	 12.280
       2520.000	  0.073	 -0.005	  2.606	 18.877	 83.000	 12.068
       2520.065	  0.067	  0.002	  2.605	 18.876	 83.000	 11.906
       2520.129	  0.007	 -0.007	  2.605	 18.873	 83.000	 11.944
       2520.194	  0.039	 -0.006	  2.605	 18.872	100.000	 12.052
       2520.258	  0.039	 -0.006	  2.605	 18.869	100.000	 12.174
       2520.323	  0.033	 -0.010	  2.605	 18.868	100.000	 12.242
       2520.387	  0.033	 -0.010	  2.605	 18.866	100.000	 12.242
       2520.452	  0.024	 -0.005	  2.605	 18.866	100.000	 12.208
       2520.516	  0.032	  0.007	  2.604	 18.864	120.000	 12.320
       2520.581	 -0.361	 -0.010	  2.603	 18.865	120.000	 12.506
       2520.645	  0.095	 -0.003	  2.603	 18.866	120.000	 12.502
       2520.710	  0.058	 -0.005	  2.603	 18.863	120.000	 12.404
       2520.774	  0.036	 -0.012	  2.603	 18.861	120.000	 12.306
       2520.839	  0.047	 -0.010	  2.601	 18.856	120.000	 12.194
       2520.903	  0.042	 -0.003	  2.600	 18.853	120.000	 12.154
       2520.968	  0.037	 -0.007	  2.600	 18.850	120.000	 12.246
       2521.032	  0.034	  0.001	  2.600	 18.849	120.000	 12.326
       2521.097	  0.024	  0.003	  2.600	 18.847	120.000	 12.374
       2521.161	  0.021	  0.002	  2.600	 18.843	120.000	 12.456
       2521.226	 -0.328	 -0.008	  2.600	 18.839	120.000	 12.558
       2521.290	  0.095	  0.000	  2.600	 18.837	120.000	 12.590
       2521.355	  0.099	 -0.005	  2.600	 18.834	120.000	 12.566
       2521.419	  0.066	  0.003	  2.599	 18.832	120.000	 12.492
       2521.484	  0.045	 -0.015	  2.598	 18.829	120.000	 12.380
       2521.548	  0.053	 -0.008	  2.596	 18.826	120.000	 12.326
       2521.613	  0.047	 -0.002	  2.598	 18.825	120.000	 12.314
       2521.677	  0.051	 -0.010	  2.598	 18.822	120.000	 12.378
       2521.742	  0.044	 -0.009	  2.595	 18.814	120.000	 12.478
       2521.806	 -0.283	 -0.005	  2.595	 18.813	121.000	 12.526
       2521.871	 -0.018	 -0.008	  2.595	 18.811	121.000	 12.536
       2521.935	  0.065	 -0.004	  2.595	 18.813	121.000	 12.544
       2522.000	  0.064	  0.001	  2.595	 18.838	121.000	 12.524
       2522.065	  0.011	 -0.001	  2.593	 18.882	121.000	 12.504
       2522.129	  0.042	 -0.003	  2.593	 18.953	 95.000	 12.456
       2522.194	  0.042	 -0.003	  2.593	 18.953	 95.000	 12.380
       2522.258	  0.030	 -0.005	  2.593	 18.967	 95.000	 12.338
       2522.323	  0.017	 -0.006	  2.591	 18.949	 95.000	 12.380
       2522.387	 -0.076	  0.001	  2.591	 18.931	 95.000	 12.338
       2522.452	 -0.231	 -0.009	  2.591	 18.914	 95.000	 12.290
       2522.516	  0.075	 -0.004	  2.590	 18.905	 95.000	 12.280
       2522.581	  0.081	 -0.004	  2.591	 18.896	 95.000	 12.238
       2522.645	  0.038	 -0.001	  2.590	 18.884	 95.000	 12.192
       2522.710	  0.047	 -0.015	  2.590	 18.873	132.000	 12.176
       2522.774	  0.061	 -0.011	  2.590	 18.860	132.000	 12.138
       2522.839	  0.048	 -0.007	  2.590	 18.854	132.000	 12.094
       2522.903	  0.038	 -0.007	  2.590	 18.852	132.000	 12.058
       2522.968	  0.044	  0.000	  2.590	 18.848	132.000	 12.030
       2523.032	 -0.356	  0.002	  2.590	 18.847	132.000	 12.032
       2523.097	  0.098	 -0.006	  2.590	 18.848	132.000	 12.060
       2523.161	  0.099	 -0.004	  2.590	 18.853	132.000	 12.092
       2523.226	  0.089	  0.004	  2.588	 18.857	132.000	 12.104
       2523.290	  0.040	 -0.013	  2.588	 18.863	132.000	 12.108
       2523.355	  0.053	 -0.012	  2.588	 18.873	132.000	 12.096
       2523.419	  0.045	 -0.007	  2.588	 18.882	132.000	 12.032
       2523.484	  0.034	  0.000	  2.588	 18.887	132.000	 11.958
       2523.548	  0.032	 -0.010	  2.588	 18.892	132.000	 11.908
       2523.613	  0.022	 -0.005	  2.585	 18.902	165.000	 11.878
       2523.677	 -0.363	  0.001	  2.585	 18.914	165.000	 11.858
       2523.742	  0.039	 -0.005	  2.586	 18.926	165.000	 11.876
       2523.806	  0.074	 -0.005	  2.586	 18.940	165.000	 11.864
       2523.871	  0.063	 -0.011	  2.588	 18.952	165.000	 11.822
       2523.935	  0.012	 -0.000	  2.586	 18.969	165.000	 11.808
       2524.000	  0.034	 -0.014	  2.585	 18.987	165.000	 11.786
       2524.065	  0.033	 -0.005	  2.586	 19.003	165.000	 11.750
       2524.129	  0.030	 -0.007	  2.586	 19.018	165.000	 11.752
       2524.194	  0.029	 -0.001	  2.585	 19.037	165.000	 11.788
       2524.258	  0.021	 -0.003	  2.585	 19.058	165.000	 11.782
       2524.323	  0.049	 -0.004	  2.585	 19.083	165.000	 11.800
       2524.387	 -0.361	 -0.002	  2.585	 19.109	165.000	 11.826
       2524.452	  0.067	 -0.002	  2.585	 19.136	165.000	 11.848
       2524.516	  0.068	 -0.007	  2.586	 19.192	165.000	 11.896
       2524.581	  0.029	 -0.007	  2.588	 19.218	112.000	 11.928
       2524.645	  0.051	 -0.005	  2.588	 19.245	112.000	 11.918
       2524.710	  0.025	 -0.007	  2.589	 19.272	112.000	 11.928
       2524.774	  0.019	 -0.008	  2.590	 19.299	112.000	 11.882
       2524.839	  0.005	  0.000	  2.590	 19.323	112.000	 11.836
       2524.903	  0.014	 -0.005	  2.590	 19.345	112.000	 11.862
       2524.968	 -0.433	  0.002	  2.590	 19.365	112.000	 11.920
       2525.032	  0.033	 -0.007	  2.593	 19.396	112.000	 11.952
       2525.097	 -0.015	 -0.003	  2.594	 19.410	112.000	 11.962
       2525.161	 -0.032	 -0.016	  2.595	 19.421	 93.000	 11.970
       2525.226	 -0.002	 -0.009	  2.595	 19.428	 93.000	 12.016
       2525.290	 -0.005	 -0.004	  2.598	 19.432	 93.000	 12.076
       2525.355	 -0.008	 -0.012	  2.598	 19.435	 93.000	 12.138
       2525.419	 -0.003	 -0.003	  2.599	 19.437	 93.000	 12.204
       2525.484	  0.000	  0.001	  2.600	 19.437	 93.000	 12.234
       2525.548	 -0.351	  0.003	  2.603	 19.433	 93.000	 12.214
       2525.613	  0.067	 -0.007	  2.603	 19.431	 93.000	 12.220
       2525.677	  0.069	 -0.002	  2.605	 19.427	 93.000	 12.282
       2525.742	  0.005	 -0.001	  2.605	 19.427	 93.000	 12.316
       2525.806	  0.011	 -0.016	  2.606	 19.422	 88.000	 12.340
       2525.871	  0.014	 -0.008	  2.608	 19.417	 88.000	 12.384
       2525.935	  0.015	 -0.013	  2.608	 19.409	 88.000	 12.392
       2526.000	  0.018	 -0.001	  2.608	 19.404	 88.000	 12.370
       2526.065	  0.021	 -0.004	  2.610	 19.390	 88.000	 12.374
       2526.129	  0.038	  0.001	  2.610	 19.380	 88.000	 12.374
       2526.194	 -0.434	 -0.003	  2.610	 19.370	 88.000	 12.374
       2526.258	  0.087	 -0.006	  2.610	 19.362	 88.000	 12.374
       2526.323	  0.095	 -0.004	  2.610	 19.355	 88.000	 12.170
       2526.387	  0.069	 -0.003	  2.610	 19.346	 88.000	 12.120
       2526.452	  0.028	 -0.005	  2.610	 19.339	 88.000	 12.072
       2526.516	  0.053	 -0.003	  2.610	 19.334	 88.000	 12.052
       2526.581	  0.052	 -0.007	  2.610	 19.323	 88.000	 12.002
       2526.645	  0.037	 -0.002	  2.610	 19.315	 88.000	 11.960
       2526.710	  0.028	 -0.006	  2.610	 19.304	 88.000	 11.994
       2526.774	  0.028	 -0.004	  2.610	 19.294	 88.000	 11.950
       2526.839	  0.028	 -0.005	  2.610	 19.289	 88.000	 11.932
       2526.903	  0.040	 -0.004	  2.610	 19.278	 88.000	 11.948
       2526.968	 -0.402	 -0.006	  2.610	 19.268	 88.000	 11.910
       2527.032	  0.080	 -0.008	  2.610	 19.237	 80.000	 11.906
       2527.097	  0.018	 -0.010	  2.609	 19.235	 80.000	 11.938
       2527.161	  0.036	 -0.007	  2.608	 19.230	 80.000	 11.992
       2527.226	  0.045	 -0.010	  2.609	 19.223	 80.000	 11.938
       2527.290	  0.037	  0.003	  2.610	 19.215	 80.000	 11.992
       2527.355	  0.026	 -0.014	  2.608	 19.206	 80.000	 11.998
       2527.419	  0.020	  0.001	  2.608	 19.196	 80.000	 11.910
       2527.484	  0.026	  0.003	  2.608	 19.187	 80.000	 11.864
       2527.548	  0.022	 -0.008	  2.606	 19.177	 80.000	 11.850
       2527.613	 -0.014	 -0.007	  2.605	 19.172	 80.000	 11.858
       2527.677	  0.073	 -0.004	  2.605	 19.166	 80.000	 11.852
       2527.742	  0.058	 -0.006	  2.605	 19.160	 80.000	 11.862
       2527.806	 -0.003	 -0.001	  2.605	 19.154	 80.000	 11.888
       2527.871	  0.020	 -0.014	  2.603	 19.148	 80.000	 11.908
       2527.935	  0.025	 -0.011	  2.601	 19.140	 80.000	 11.906
       2528.000	  0.017	 -0.004	  2.603	 19.133	 80.000	 11.914
       2528.065	  0.010	 -0.002	  2.600	 19.125	 80.000	 11.930
       2528.129	 -0.004	 -0.005	  2.600	 19.120	 80.000	 11.904
       2528.194	  0.016	 -0.004	  2.600	 19.115	 80.000	 11.894
       2528.258	 -0.396	 -0.001	  2.600	 19.110	 80.000	 11.898
       2528.323	  0.047	 -0.003	  2.600	 19.103	 80.000	 11.908
       2528.387	  0.050	  0.003	  2.600	 19.095	 80.000	 11.900
       2528.452	  0.020	 -0.004	  2.598	 19.091	 80.000	 11.886
       2528.516	 -0.004	 -0.013	  2.598	 19.088	 80.000	 11.854
       2528.581	  0.028	 -0.009	  2.595	 19.083	212.000	 11.848
       2528.645	  0.023	 -0.008	  2.595	 19.077	212.000	 11.866
       2528.710	  0.012	 -0.004	  2.595	 19.070	212.000	 11.922
       2528.774	  0.009	 -0.004	  2.595	 19.064	212.000	 11.964
       2528.839	  0.012	 -0.005	  2.595	 19.058	212.000	 11.982
       2528.903	  0.004	 -0.010	  2.595	 19.052	212.000	 11.974
       2528.968	 -0.070	  0.001	  2.593	 19.043	212.000	 11.976
       2529.032	 -0.305	 -0.011	  2.593	 19.038	212.000	 11.970
       2529.097	  0.073	 -0.003	  2.593	 19.029	212.000	 11.966
       2529.161	  0.076	 -0.001	  2.593	 19.023	212.000	 12.002
       2529.226	  0.037	 -0.000	  2.591	 19.020	212.000	 12.088
       2529.290	  0.027	 -0.016	  2.590	 19.020	212.000	 12.124
       2529.355	  0.036	 -0.011	  2.590	 19.016	212.000	 12.150
       2529.419	  0.030	 -0.005	  2.590	 19.007	212.000	 12.172
       2529.484	  0.027	 -0.005	  2.590	 19.001	212.000	 12.172
       2529.548	  0.025	 -0.004	  2.590	 18.996	212.000	 12.182
       2529.613	  0.022	 -0.001	  2.590	 18.993	212.000	 12.196
       2529.677	  0.022	 -0.003	  2.590	 18.986	212.000	 12.206
       2529.742	 -0.366	  0.002	  2.588	 18.980	212.000	 12.238
       2529.806	  0.050	 -0.004	  2.588	 18.971	212.000	 12.280
       2529.871	  0.077	 -0.004	  2.588	 18.967	212.000	 12.312
       2529.935	  0.023	 -0.002	  2.588	 18.963	212.000	 12.378
       2530.000	  0.035	 -0.017	  2.588	 18.963	212.000	 12.360
       2530.065	  0.038	 -0.005	  2.585	 18.959	212.000	 12.348
       2530.129	  0.034	 -0.009	  2.585	 18.954	212.000	 12.326
       2530.194	  0.035	 -0.000	  2.585	 18.950	212.000	 12.346
       2530.258	  0.032	 -0.006	  2.585	 18.946	212.000	 12.348
       2530.323	  0.019	 -0.003	  2.584	 18.941	212.000	 12.346
       2530.387	 -0.268	 -0.006	  2.584	 18.944	212.000	 12.318
       2530.452	  0.061	 -0.006	  2.583	 18.946	212.000	 12.282
       2530.516	  0.049	 -0.007	  2.583	 18.945	212.000	 12.238
       2530.581	 -0.011	 -0.004	  2.583	 18.945	212.000	 12.186
       2530.645	  0.014	 -0.007	  2.583	 18.945	212.000	 12.138
       2530.710	  0.033	 -0.005	  2.583	 18.940	212.000	 12.072
       2530.774	  0.030	 -0.002	  2.581	 18.932	212.000	 12.028
       2530.839	  0.022	 -0.001	  2.581	 18.919	212.000	 12.024
       2530.903	  0.016	 -0.004	  2.581	 18.916	225.000	 12.020
       2530.968	 -0.414	 -0.002	  2.580	 18.915	225.000	 11.992
       2531.032	  0.033	 -0.005	  2.580	 18.910	225.000	 12.010
       2531.097	  0.046	  0.002	  2.580	 18.908	225.000	 12.014
       2531.161	  0.027	 -0.005	  2.580	 18.902	225.000	 12.026
       2531.226	 -0.017	 -0.009	  2.580	 18.899	225.000	 12.008
       2531.290	  0.026	 -0.008	  2.578	 18.895	225.000	 11.966
       2531.355	  0.025	 -0.006	  2.578	 18.893	225.000	 11.910
       2531.419	  0.016	 -0.006	  2.576	 18.889	225.000	 11.898
       2531.484	  0.020	  0.002	  2.578	 18.884	225.000	 11.854
       2531.548	  0.006	 -0.001	  2.578	 18.882	225.000	 11.818
       2531.613	 -0.083	 -0.008	  2.578	 18.878	225.000	 11.774
       2531.677	 -0.286	 -0.019	  2.578	 18.872	225.000	 11.756
       2531.742	  0.084	 -0.008	  2.579	 18.871	225.000	 11.732
       2531.806	  0.092	  0.002	  2.579	 18.867	225.000	 11.796
       2531.871	  0.062	  0.002	  2.578	 18.863	225.000	 11.828
       2531.935	  0.043	 -0.017	  2.578	 18.861	225.000	 11.814
       2532.000	  0.056	 -0.009	  2.579	 18.861	225.000	 11.766
       2532.065	  0.057	  0.000	  2.579	 18.859	225.000	 11.708
       2532.129	  0.052	  0.000	  2.578	 18.854	225.000	 11.612
       2532.194	  0.050	 -0.005	  2.575	 18.849	225.000	 11.596
       2532.258	  0.040	 -0.006	  2.574	 18.844	225.000	 11.600
       2532.323	 -0.292	  0.000	  2.574	 18.842	225.000	 11.554
       2532.387	 -0.031	 -0.006	  2.575	 18.839	225.000	 11.546
       2532.452	  0.112	 -0.006	  2.574	 18.834	225.000	 11.572
       2532.516	  0.120	 -0.003	  2.574	 18.833	225.000	 11.556
       2532.581	  0.064	  0.000	  2.574	 18.836	225.000	 11.530
       2532.645	  0.061	 -0.009	  2.575	 18.828	225.000	 11.574
       2532.710	  0.054	 -0.002	  2.574	 18.823	225.000	 11.584
       2532.774	  0.047	 -0.001	  2.573	 18.817	225.000	 11.616
       2532.839	  0.041	 -0.005	  2.572	 18.812	225.000	 11.644
       2532.903	  0.033	 -0.008	  2.574	 18.807	225.000	 11.612
       2532.968	 -0.299	  0.001	  2.571	 18.804	225.000	 11.600
       2533.032	 -0.023	 -0.006	  2.570	 18.804	 84.000	 11.622
       2533.097	  0.091	 -0.002	  2.570	 18.798	 84.000	 11.606
       2533.161	  0.053	 -0.003	  2.570	 18.792	 84.000	 11.586
